"item_id","item_type","source_surface","source_path","display_name","carril","status","owner_agent","reviewer_agent","requires_live","requires_secret","requires_mcp","requires_openai","requires_data_analytics","gate_required","runner_or_command","validator","evidence","rollback","stop_condition","notes"
"google-calendar:google-calendar-free-up-time","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\google-calendar\1.2.3\skills\google-calendar-free-up-time\SKILL.md","google-calendar-free-up-time","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Find ways to open up meaningful free time in a connected Google Calendar. Use when the user wants to clear up their day, make room for focus time, create a longer uninterrupted block, or see the smallest set of calendar changes that would give time back."
"google-calendar:google-calendar-free-up-time","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\google-calendar\015c0dff\skills\google-calendar-free-up-time\SKILL.md","google-calendar-free-up-time","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Find ways to open up meaningful free time in a connected Google Calendar. Use when the user wants to clear up their day, make room for focus time, create a longer uninterrupted block, or see the smallest set of calendar changes that would give time back."
"google-calendar:google-calendar-group-scheduler","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\google-calendar\1.2.3\skills\google-calendar-group-scheduler\SKILL.md","google-calendar-group-scheduler","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Find and rank good meeting times for multiple people using connected Google Calendar data. Use when the user wants to schedule a group meeting, compare candidate slots across several attendees, find the best compromise time, or add a room check after narrowing the attendee-compatible options."
"google-calendar:google-calendar-group-scheduler","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\google-calendar\015c0dff\skills\google-calendar-group-scheduler\SKILL.md","google-calendar-group-scheduler","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Find and rank good meeting times for multiple people using connected Google Calendar data. Use when the user wants to schedule a group meeting, compare candidate slots across several attendees, find the best compromise time, or add a room check after narrowing the attendee-compatible options."
"google-calendar:google-calendar-meeting-prep","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\google-calendar\1.2.3\skills\google-calendar-meeting-prep\SKILL.md","google-calendar-meeting-prep","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Build a practical meeting prep brief from a connected Google Calendar event and its nearby context. Use when the user wants to prepare for an upcoming meeting, understand what to read beforehand, pull in linked notes or docs, or get a concise brief on what the meeting appears to require."
"google-calendar:google-calendar-meeting-prep","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\google-calendar\015c0dff\skills\google-calendar-meeting-prep\SKILL.md","google-calendar-meeting-prep","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Build a practical meeting prep brief from a connected Google Calendar event and its nearby context. Use when the user wants to prepare for an upcoming meeting, understand what to read beforehand, pull in linked notes or docs, or get a concise brief on what the meeting appears to require."
"google-drive:google-docs","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\google-drive\0.1.7\skills\google-docs\SKILL.md","google-docs","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Connector-first Google Docs creation and editing in local Codex plugin sessions, with direct native create and batchUpdate workflows for simple docs, DOCX-first import for polished deliverables, target-document checks, smart chip and building-block reconstruction, connector-readback verification, and reference routing for formatting, citations, tables, and write-safety."
"google-drive:google-docs","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\google-drive\015c0dff\skills\google-docs\SKILL.md","google-docs","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Connector-first Google Docs creation and editing in local Codex plugin sessions, with direct native create and batchUpdate workflows for simple docs, DOCX-first import for polished deliverables, target-document checks, smart chip and building-block reconstruction, connector-readback verification, and reference routing for formatting, citations, tables, and write-safety."
"google-drive:google-drive","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\google-drive\0.1.7\skills\google-drive\SKILL.md","google-drive","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use connected Google Drive as the single entrypoint for Drive, Docs, Sheets, and Slides work. Use when the user wants to find, fetch, organize, share, export, copy, or delete Drive files, or summarize and edit Google Docs, Google Sheets, and Google Slides through one unified Google Drive plugin."
"google-drive:google-drive","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\google-drive\015c0dff\skills\google-drive\SKILL.md","google-drive","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use connected Google Drive as the single entrypoint for Drive, Docs, Sheets, and Slides work. Use when the user wants to find, fetch, organize, share, export, copy, or delete Drive files, or summarize and edit Google Docs, Google Sheets, and Google Slides through one unified Google Drive plugin."
"google-drive:google-drive-comments","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\google-drive\0.1.7\skills\google-drive-comments\SKILL.md","google-drive-comments","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Write, reply to, and resolve Google Drive comments on Docs, Sheets, Slides, and Drive files with evidence-backed location context. Use when the user asks to leave comments, review a file with comments, respond to comment threads, or resolve Drive comments."
"google-drive:google-drive-comments","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\google-drive\015c0dff\skills\google-drive-comments\SKILL.md","google-drive-comments","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Write, reply to, and resolve Google Drive comments on Docs, Sheets, Slides, and Drive files with evidence-backed location context. Use when the user asks to leave comments, review a file with comments, respond to comment threads, or resolve Drive comments."
"google-drive:google-sheets","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\google-drive\0.1.7\skills\google-sheets\SKILL.md","google-sheets","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Analyze and edit connected Google Sheets with range precision. Use when the user wants to create Google Sheets, find a spreadsheet, inspect tabs or ranges, search rows, plan formulas, create or repair charts, clean or restructure tables, write concise summaries, or make explicit cell-range updates."
"google-drive:google-sheets","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\google-drive\015c0dff\skills\google-sheets\SKILL.md","google-sheets","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Analyze and edit connected Google Sheets with range precision. Use when the user wants to create Google Sheets, find a spreadsheet, inspect tabs or ranges, search rows, plan formulas, create or repair charts, clean or restructure tables, write concise summaries, or make explicit cell-range updates."
"google-drive:google-slides","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\google-drive\0.1.7\skills\google-slides\SKILL.md","google-slides","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Google Slides work for finding, reading, summarizing, creating, importing, template following, visual cleanup, source-deck adaptation, structural repair, and content edits in native Slides decks."
"google-drive:google-slides","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\google-drive\015c0dff\skills\google-slides\SKILL.md","google-slides","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Google Slides work for finding, reading, summarizing, creating, importing, template following, visual cleanup, source-deck adaptation, structural repair, and content edits in native Slides decks."
"governed-readback-closeout","skill",".codex/skills","C:\Users\enzo1\.codex\skills\governed-readback-closeout\SKILL.md","governed-readback-closeout","READBACK_CLOSEOUT","ACTIVE_CANON","court.seshat_evidence","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when a readback, closeout, validator result, evidence packet, or next-lane handoff must close local D-drive work under cabina governance."
"imagegen","skill",".codex/skills","C:\Users\enzo1\.codex\skills\.system\imagegen\SKILL.md","imagegen","UNKNOWN","ACTIVE_LOCAL","court.sdu_gate","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Generate or edit raster images when the task benefits from AI-created bitmap visuals such as photos, illustrations, textures, sprites, mockups, or transparent-background cutouts. Use when Codex should create a brand-new image, transform an existing image, or derive visual variants from references, and the output should be a bitmap asset rather than repo-native code or vector. Do not use when the task is better handled by editing existing SVG/vector/code-native assets, extending an established icon or logo system, or building the visual directly in HTML/CSS/canvas."
"linear:linear","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\linear\c6ea566d\skills\linear\SKILL.md","linear","OPENAI_DEVELOPERS","PLUGIN_CACHE_REFERENCE","tech.reference_librarian","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Manage issues, projects & team workflows in Linear. Use when the user wants to read, create or updates tickets in Linear."
"maquina-de-trabajo-local:guardian-status","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\maquina-de-trabajo-local\operativa-guardian-maquina-trabajo\0.1.0\skills\operativa-guardian-maquina-trabajo-status\SKILL.md","guardian-status","UNKNOWN","PLUGIN_CACHE_REFERENCE","court.sdu_gate","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Revisa el estado técnico local de Windows, PowerShell, WSL, Docker, Git, Node, Python y VS Code."
"matrix-recipe-skill-sync","skill",".codex/skills","C:\Users\enzo1\.codex\skills\matrix-recipe-skill-sync\SKILL.md","matrix-recipe-skill-sync","GOVERNANCE","ACTIVE_LOCAL","court.maat_governance","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when a D-drive matrix, recipe, skill, tool, map, eval, or agent assignment changes and indexes must stay aligned."
"mcp-builder","skill",".codex/skills","C:\Users\enzo1\.codex\skills\mcp-builder\SKILL.md","mcp-builder","MCP_BOUNDARY","ACTIVE_LOCAL","anubis.frontier_guardian","court.sdu_gate","true","true","true","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when building or adjusting an MCP (Model Context Protocol) server or bridge that lets an LLM interact with external services through well-designed tools."
"microsoft-foundry","skill",".agents/skills","C:\Users\enzo1\.agents\skills\microsoft-foundry\SKILL.md","microsoft-foundry","UNKNOWN","ACTIVE_LOCAL","court.sdu_gate","court.sdu_gate","false","true","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Deploy, evaluate, fine-tune, and manage Foundry agents end-to-end with azd: hosted agent scaffold/run/deploy, prompt agent create, batch eval, continuous eval, prompt optimizer, Agent Optimizer scaffold, agent.yaml, dataset curation from traces, model fine-tuning (SFT/DPO/RFT). USE FOR: azd ai agent, azd provision/deploy, deploy agent, hosted agent, create agent, add tool to agent, invoke agent, evaluate agent, continuous eval, continuous monitoring, optimize prompt, improve prompt, optimize agent instructions, agent optimizer, deploy model, Foundry project, RBAC, role assignment, permissions, quota, capacity, region, troubleshoot agent, deployment failure, AI Services, create Foundry resource, provision, knowledge index, customize deployment, onboard, availability, fine-tune, SFT, DPO, RFT, training-data, grader, distillation, fine-tuned model, large file upload. DO NOT USE FOR: Azure Functions, App Service, general Azure deploy (use azure-deploy), general Azure prep (use azure-prepare)."
"no-inference-runtime-write-guard","skill",".codex/skills","C:\Users\enzo1\.codex\skills\no-inference-runtime-write-guard\SKILL.md","no-inference-runtime-write-guard","UNKNOWN","ACTIVE_LOCAL","court.sdu_gate","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when a runtime write, metadata write, target ambiguity, or inferred target update must be blocked unless exact target identity is proven."
"normalizacion-perfil-windows","skill",".codex/skills","C:\Users\enzo1\.codex\skills\normalizacion-perfil-windows\SKILL.md","normalizacion-perfil-windows","UNKNOWN","ACTIVE_LOCAL","court.sdu_gate","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Normalizes a Windows profile when Documents, OneDrive, shell folders, or junctions have drifted; use when repairing profile paths, reconciling shell folder targets, or moving content from a cloud-backed path to a local canonical path without breaking compatibility."
"openai-developers:agents-sdk","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\openai-developers\1.2.3\skills\agents-sdk\SKILL.md","agents-sdk","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","false","false","true","false","openai_live_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Build, run, deploy, and evaluate OpenAI Agents SDK apps from Codex. Use when the user asks to create or adapt an Agents SDK app, build from a prompt or Codex thread, prepare a runnable agent prototype, add a focused eval harness, or deploy locally through the Agents SDK Deployment Manager."
"openai-developers:agents-sdk","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\openai-developers\015c0dff\skills\agents-sdk\SKILL.md","agents-sdk","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","false","false","true","false","openai_live_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Build, run, deploy, and evaluate OpenAI Agents SDK apps from Codex. Use when the user asks to create or adapt an Agents SDK app, build from a prompt or Codex thread, prepare a runnable agent prototype, add a focused eval harness, or deploy locally through the Agents SDK Deployment Manager."
"openai-developers:build-chatgpt-app","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\openai-developers\1.2.3\skills\build-chatgpt-app\SKILL.md","build-chatgpt-app","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","false","false","true","false","openai_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Build, scaffold, refactor, and troubleshoot ChatGPT Apps SDK applications that combine an MCP server and widget UI. Use when Codex needs to design tools, register UI resources, wire the MCP Apps bridge or ChatGPT compatibility APIs, apply Apps SDK metadata or CSP or domain settings, or produce a docs-aligned project scaffold. Prefer a docs-first workflow by invoking the openai-docs skill or OpenAI developer docs MCP tools before generating code."
"openai-developers:build-chatgpt-app","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\openai-developers\015c0dff\skills\build-chatgpt-app\SKILL.md","build-chatgpt-app","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","false","false","true","false","openai_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Build, scaffold, refactor, and troubleshoot ChatGPT Apps SDK applications that combine an MCP server and widget UI. Use when Codex needs to design tools, register UI resources, wire the MCP Apps bridge or ChatGPT compatibility APIs, apply Apps SDK metadata or CSP or domain settings, or produce a docs-aligned project scaffold. Prefer a docs-first workflow by invoking the openai-docs skill or OpenAI developer docs MCP tools before generating code."
"openai-developers:chatgpt-app-submission","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\openai-developers\1.2.3\skills\chatgpt-app-submission\SKILL.md","chatgpt-app-submission","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","false","false","true","false","openai_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Inspect a ChatGPT Apps MCP server codebase and generate chatgpt-app-submission.json with app info suggestions, tool hint justifications, test cases, and negative test cases, then report review-check findings and outputSchema warnings for submission review."
"openai-developers:chatgpt-app-submission","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\openai-developers\015c0dff\skills\chatgpt-app-submission\SKILL.md","chatgpt-app-submission","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","false","false","true","false","openai_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Inspect a ChatGPT Apps MCP server codebase and generate chatgpt-app-submission.json with app info suggestions, tool hint justifications, test cases, and negative test cases, then report review-check findings and outputSchema warnings for submission review."
"openai-developers:openai-api-troubleshooting","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\openai-developers\1.2.3\skills\openai-api-troubleshooting\SKILL.md","openai-api-troubleshooting","OPENAI_SECURITY","ON_DEMAND_GATED","anubis.frontier_guardian","court.sdu_gate","true","true","false","true","false","api_error_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when an OpenAI API request fails and Codex needs to classify the likely cause, explain the next step, and route to the right follow-up. Covers common runtime failures such as blocked outbound network access, invalid credentials, exhausted API quota or credits, rate limits, and model, project, or organization access issues; delegate key provisioning to openai-platform-api-key and current documentation lookups to openai-docs."
"openai-developers:openai-api-troubleshooting","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\openai-developers\015c0dff\skills\openai-api-troubleshooting\SKILL.md","openai-api-troubleshooting","OPENAI_SECURITY","ON_DEMAND_GATED","anubis.frontier_guardian","court.sdu_gate","true","true","false","true","false","api_error_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when an OpenAI API request fails and Codex needs to classify the likely cause, explain the next step, and route to the right follow-up. Covers common runtime failures such as blocked outbound network access, invalid credentials, exhausted API quota or credits, rate limits, and model, project, or organization access issues; delegate key provisioning to openai-platform-api-key and current documentation lookups to openai-docs."
"openai-developers:openai-platform-api-key","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\openai-developers\1.2.3\skills\openai-platform-api-key\SKILL.md","openai-platform-api-key","OPENAI_SECURITY","ON_DEMAND_GATED","anubis.frontier_guardian","court.sdu_gate","true","true","false","true","false","openai_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","'Use when Codex is asked to build, run, test, debug, or configure an OpenAI-backed or provider-unspecified AI app, UI, script, CLI, generator, or tool, especially requests phrased only as ""using AI"" or generators driven by forms/user input; also use for OPENAI_API_KEY or sk-proj setup. Treat this as the credential gate: inspect safely, ask reuse-vs-new before API work, and never expose plaintext.'"
"openai-developers:openai-platform-api-key","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\openai-developers\015c0dff\skills\openai-platform-api-key\SKILL.md","openai-platform-api-key","OPENAI_SECURITY","ON_DEMAND_GATED","anubis.frontier_guardian","court.sdu_gate","true","true","false","true","false","openai_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","'Use when Codex is asked to build, run, test, debug, or configure an OpenAI-backed or provider-unspecified AI app, UI, script, CLI, generator, or tool, especially requests phrased only as ""using AI"" or generators driven by forms/user input; also use for OPENAI_API_KEY or sk-proj setup. Treat this as the credential gate: inspect safely, ask reuse-vs-new before API work, and never expose plaintext.'"
"openai-docs","skill",".codex/skills","C:\Users\enzo1\.codex\skills\.system\openai-docs\SKILL.md","openai-docs","OPENAI_DEVELOPERS","ACTIVE_CANON","tech.reference_librarian","court.sdu_gate","true","false","false","true","false","docs_read_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when the user asks how to build with OpenAI products or APIs, asks about Codex itself or choosing Codex surfaces, needs up-to-date official documentation with citations, help choosing the latest model for a use case, or model upgrade and prompt-upgrade guidance; use OpenAI docs MCP tools for non-Codex docs questions, use the Codex manual helper first for broad Codex self-knowledge, and restrict fallback browsing to official OpenAI domains."
"openai-primary-runtime:documents","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-primary-runtime\documents\26.614.11602\skills\documents\SKILL.md","documents","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","false","false","true","false","openai_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Create, edit, redline, and comment on `.docx`, Word, and Google Docs-targeted document artifacts inside the container, with a strict render-and-verify workflow. Use `render_docx.py` to generate page PNGs (and optional PDF) for visual QA, then iterate until layout is flawless before delivering the final document."
"openai-primary-runtime:pdf","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-primary-runtime\pdf\26.614.11602\skills\pdf\SKILL.md","pdf","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","false","false","true","false","openai_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Read, create, inspect, render, and verify PDF files where visual layout matters. Use Poppler rendering plus Python tools such as reportlab, pdfplumber, and pypdf for generation and extraction."
