"path","root","extension","size_bytes","git_state","read_state","file_kind","theme_primary","theme_secondary","sdu_agent_owner","version_wave","gate_id","target_repo","surface","status_detected","live_boundary","owner_required","rollback_required","postcheck_required","canonical_role","reconciliation_decision","next_action","notes"
"operativa/archive/legacy-root/20260616/ORDEN_PROMOCION_SESHAT_HOME_SHAREPOINT_20260616.md","operativa",".md","1838","TRACKED_CLEAN","CONTENT_SCANNED","ORDER","github","microsoft;agents;security-boundary","Anubis","0.1.x","","","GitHub","","LOCAL_OR_UNSPECIFIED","true","true","true","GATE_LAYER","KEEP_GATE_PACKET_OR_QUEUE","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260615/ORDEN_RESOLUCION_SUPERFICIES_20260615.md","operativa",".md","1833","TRACKED_CLEAN","CONTENT_SCANNED","ORDER","dataverse","microsoft;codex;workbook;inventory","Thot","0.1.x","","","Dataverse","","LOCAL_OR_UNSPECIFIED","false","false","false","GATE_LAYER","KEEP_GATE_PACKET_OR_QUEUE","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260616/ORDEN_SALIDA_CORTE_20260616_RESULTADOS.json","operativa",".json","5580","TRACKED_CLEAN","CONTENT_SCANNED","ORDER","microsoft","sdu-runtime;codex;agents;security-boundary;inventory","Anubis","0.1.x","","","Microsoft","","NO_LIVE_OR_NO_EXTERNAL_DECLARED","false","true","false","GATE_LAYER","KEEP_GATE_PACKET_OR_QUEUE","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260616/ORDEN_SALIDA_CORTE_20260616.md","operativa",".md","937","TRACKED_CLEAN","CONTENT_SCANNED","ORDER","agents","security-boundary","Anubis","0.1.x","","","Local","","LOCAL_OR_UNSPECIFIED","false","true","false","GATE_LAYER","KEEP_GATE_PACKET_OR_QUEUE","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/ORDERS_0.2.x_INDEX_20260622.md","operativa",".md","924","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","github","dataverse;sdu-runtime;security-boundary","Anubis","0.2.x","0.2","","GitHub","READY_FOR_OWNER","NO_LIVE_OR_NO_EXTERNAL_DECLARED","true","true","true","OPERATIVE_SUPPORT","KEEP_CLOSED_PREP_GATE_HISTORY","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/orders_0.2.x/ORDER_0.2.0_DATAVERSE_RUNTIME_ACTION_7_OWNER_CLASSIFICATION.md","operativa",".md","998","TRACKED_CLEAN","CONTENT_SCANNED","ORDER","dataverse","sdu-runtime;security-boundary","Anubis","0.2.x","0.2","","Dataverse","BLOCKED","NO_LIVE_OR_NO_EXTERNAL_DECLARED","true","true","true","GATE_LAYER","KEEP_CLOSED_PREP_GATE_HISTORY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/orders_0.2.x/ORDER_0.2.1_CHANGE_AWARE_EVIDENCE_CABINA_SYNC.md","operativa",".md","941","TRACKED_CLEAN","CONTENT_SCANNED","ORDER","github","dataverse;security-boundary;multirepo","Anubis","0.2.x","0.2","","GitHub","BLOCKED","LOCAL_OR_UNSPECIFIED","true","true","true","GATE_LAYER","KEEP_CLOSED_PREP_GATE_HISTORY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/orders_0.2.x/ORDER_0.2.2_PR130_CONSTITUTION_SYNC_CABINA.md","operativa",".md","915","TRACKED_CLEAN","CONTENT_SCANNED","ORDER","github","dataverse;security-boundary;multirepo","Anubis","0.2.x","0.2","","GitHub","BLOCKED","LOCAL_OR_UNSPECIFIED","true","true","true","GATE_LAYER","KEEP_CLOSED_PREP_GATE_HISTORY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/orders_0.2.x/ORDER_0.2.3_GITHUB_LABELS_DEPENDABOT_PROJEC_CDX.md","operativa",".md","882","TRACKED_CLEAN","CONTENT_SCANNED","ORDER","github","dataverse;security-boundary;inventory","Anubis","0.2.x","0.2","universo-rey/projec-cdx","GitHub","BLOCKED","GATED_EXTERNAL_CONTEXT","true","true","true","GATE_LAYER","KEEP_CLOSED_PREP_GATE_HISTORY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/orders_0.2.x/ORDER_0.2.4_SDU_CN_ISSUE_PREP_REMOTE_ALIGNMENT.md","operativa",".md","926","TRACKED_CLEAN","CONTENT_SCANNED","ORDER","github","dataverse;sdu-runtime;agents;security-boundary;multirepo","Anubis","0.2.x","0.2","SeshatSgin/seshat-bootstrap-sdu-cn","GitHub","BLOCKED","LOCAL_OR_UNSPECIFIED","true","true","true","GATE_LAYER","KEEP_CLOSED_PREP_GATE_HISTORY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/ORDERS_0.3.x_EXECUTION_INDEX_20260622.md","operativa",".md","981","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","github","dataverse;sdu-runtime;agents;security-boundary","Anubis","0.3.x","0.3","universo-rey/projec-cdx","GitHub","CLOSED_LOCAL","GATED_EXTERNAL_CONTEXT","true","true","true","OPERATIVE_SUPPORT","KEEP_CLOSED_EXTERNAL_GATE_HISTORY","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/orders_0.3.x/ORDER_0.3.0_GITHUB_LABELS_DEPENDABOT_PROJEC_CDX_EXECUTION.md","operativa",".md","1079","TRACKED_CLEAN","CONTENT_SCANNED","ORDER","github","dataverse;microsoft;sdu-runtime;security-boundary","Anubis","0.3.x","0.3","universo-rey/projec-cdx","GitHub","READY_FOR_OWNER","GATED_EXTERNAL_CONTEXT","true","true","true","GATE_LAYER","KEEP_CLOSED_EXTERNAL_GATE_HISTORY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/ORDERS_0.4.x_REMOTE_PATCH_WAVE_INDEX_20260622.md","operativa",".md","1422","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","dataverse","microsoft;sdu-runtime;codex;security-boundary;multirepo","Anubis","0.4.x","0.4","universo-rey/cabina-universal-d","Dataverse","","NO_LIVE_OR_NO_EXTERNAL_DECLARED","true","true","true","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/orders_0.4.x/ORDER_0.4.0_BRIDGE_AUTH_VALIDATOR_HARDENING.md","operativa",".md","1623","TRACKED_CLEAN","CONTENT_SCANNED","ORDER","dataverse","sdu-runtime;agents;security-boundary;multirepo","Anubis","0.4.x","0.4","universo-rey/cabina-universal-d","Dataverse","READY_FOR_REMOTE_PATCH_AUTHORIZATION","GATED_EXTERNAL_CONTEXT","true","true","true","GATE_LAYER","KEEP_REMOTE_PATCH_WAVE_PACKET","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/orders_0.4.x/ORDER_0.4.0_DATAVERSE_DEV_PRECHECK_REMOTE_PATCH.md","operativa",".md","771","TRACKED_CLEAN","CONTENT_SCANNED","ORDER","github","dataverse;multirepo","Anubis","0.4.x","0.4","universo-rey/cabina-universal-d","GitHub","READY_FOR_REMOTE_PATCH_AUTHORIZATION","GATED_EXTERNAL_CONTEXT","true","true","true","GATE_LAYER","KEEP_REMOTE_PATCH_WAVE_PACKET","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/orders_0.4.x/ORDER_0.4.1_BRIDGE_LOOPBACK_MCP_GATING.md","operativa",".md","1593","TRACKED_CLEAN","CONTENT_SCANNED","ORDER","dataverse","microsoft;sdu-runtime;codex;agents;multirepo","Anubis","0.4.x","0.4","universo-rey/cabina-universal-d","Dataverse","READY_FOR_REMOTE_PATCH_AUTHORIZATION","GATED_EXTERNAL_CONTEXT","true","true","true","GATE_LAYER","KEEP_REMOTE_PATCH_WAVE_PACKET","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/orders_0.4.x/ORDER_0.4.1_POWER_AUTOMATE_VALIDATOR_REMOTE_PATCH.md","operativa",".md","779","TRACKED_CLEAN","CONTENT_SCANNED","ORDER","github","dataverse;multirepo","Anubis","0.4.x","0.4","universo-rey/cabina-universal-d","GitHub","READY_FOR_REMOTE_PATCH_AUTHORIZATION","GATED_EXTERNAL_CONTEXT","true","true","true","GATE_LAYER","KEEP_REMOTE_PATCH_WAVE_PACKET","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/orders_0.4.x/ORDER_0.4.10_SDU_CN_PROMPT_TOOL_ENUM.md","operativa",".md","1668","TRACKED_CLEAN","CONTENT_SCANNED","ORDER","dataverse","microsoft;sdu-runtime;agents;security-boundary;multirepo","Anubis","0.4.x","0.4","SeshatSgin/seshat-bootstrap-sdu-cn","Dataverse","READY_FOR_REMOTE_PATCH_AUTHORIZATION","NO_LIVE_OR_NO_EXTERNAL_DECLARED","true","true","true","GATE_LAYER","KEEP_REMOTE_PATCH_WAVE_PACKET","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/orders_0.4.x/ORDER_0.4.11_SDU_CN_VALIDATOR_CI.md","operativa",".md","1476","TRACKED_CLEAN","CONTENT_SCANNED","ORDER","sdu-runtime","agents;security-boundary;multirepo","Anubis","0.4.x","0.4","SeshatSgin/seshat-bootstrap-sdu-cn","Local","READY_FOR_REMOTE_PATCH_AUTHORIZATION","GATED_EXTERNAL_CONTEXT","true","true","true","GATE_LAYER","KEEP_REMOTE_PATCH_WAVE_PACKET","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/orders_0.4.x/ORDER_0.4.12_CABINA_RUNTIME_CI_LOGS.md","operativa",".md","1629","TRACKED_CLEAN","CONTENT_SCANNED","ORDER","github","sdu-runtime;agents;security-boundary;multirepo","Anubis","0.4.x","0.4","universo-rey/cabina-universal-d","GitHub","READY_FOR_REMOTE_LOG_COLLECTION_GATE","GATED_EXTERNAL_CONTEXT","true","true","true","GATE_LAYER","KEEP_REMOTE_PATCH_WAVE_PACKET","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/orders_0.4.x/ORDER_0.4.2_BRIDGE_AUTH_VALIDATOR_REMOTE_PATCH.md","operativa",".md","730","TRACKED_CLEAN","CONTENT_SCANNED","ORDER","github","dataverse;sdu-runtime;multirepo","Anubis","0.4.x","0.4","universo-rey/cabina-universal-d","GitHub","READY_FOR_REMOTE_PATCH_AUTHORIZATION","GATED_EXTERNAL_CONTEXT","true","true","true","GATE_LAYER","KEEP_REMOTE_PATCH_WAVE_PACKET","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/orders_0.4.x/ORDER_0.4.2_POWER_AUTOMATE_VALIDATOR.md","operativa",".md","1618","TRACKED_CLEAN","CONTENT_SCANNED","ORDER","dataverse","microsoft;sdu-runtime;security-boundary;multirepo","Anubis","0.4.x","0.4","universo-rey/cabina-universal-d","Dataverse","READY_FOR_REMOTE_PATCH_AUTHORIZATION","GATED_EXTERNAL_CONTEXT","true","true","true","GATE_LAYER","KEEP_REMOTE_PATCH_WAVE_PACKET","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/orders_0.4.x/ORDER_0.4.3_BRIDGE_LOOPBACK_MCP_GATING_REMOTE_PATCH.md","operativa",".md","772","TRACKED_CLEAN","CONTENT_SCANNED","ORDER","github","dataverse;microsoft;codex;multirepo","Anubis","0.4.x","0.4","universo-rey/cabina-universal-d","GitHub","READY_FOR_REMOTE_PATCH_AUTHORIZATION","GATED_EXTERNAL_CONTEXT","true","true","true","GATE_LAYER","KEEP_REMOTE_PATCH_WAVE_PACKET","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/orders_0.4.x/ORDER_0.4.3_DATAVERSE_DEV_PRECHECK.md","operativa",".md","1702","TRACKED_CLEAN","CONTENT_SCANNED","ORDER","github","dataverse;sdu-runtime;security-boundary;multirepo","Anubis","0.4.x","0.4","universo-rey/cabina-universal-d","GitHub","READY_FOR_REMOTE_PATCH_AUTHORIZATION","GATED_EXTERNAL_CONTEXT","true","true","true","GATE_LAYER","KEEP_REMOTE_PATCH_WAVE_PACKET","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/orders_0.4.x/ORDER_0.4.4_GOVERNANCE_CI_PATH_COVERAGE_REMOTE_PATCH.md","operativa",".md","633","TRACKED_CLEAN","CONTENT_SCANNED","ORDER","github","dataverse;multirepo","Anubis","0.4.x","0.4","universo-rey/cabina-universal-d","GitHub","READY_FOR_REMOTE_PATCH_AUTHORIZATION","GATED_EXTERNAL_CONTEXT","true","true","true","GATE_LAYER","KEEP_REMOTE_PATCH_WAVE_PACKET","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/orders_0.4.x/ORDER_0.4.4_GOVERNANCE_CI_PATHS.md","operativa",".md","1453","TRACKED_CLEAN","CONTENT_SCANNED","ORDER","dataverse","sdu-runtime;security-boundary;multirepo","Anubis","0.4.x","0.4","universo-rey/cabina-universal-d","Dataverse","READY_FOR_REMOTE_PATCH_AUTHORIZATION","GATED_EXTERNAL_CONTEXT","true","true","true","GATE_LAYER","KEEP_REMOTE_PATCH_WAVE_PACKET","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/orders_0.4.x/ORDER_0.4.5_NO_PS_VALIDATOR_WIRING_REMOTE_PATCH.md","operativa",".md","635","TRACKED_CLEAN","CONTENT_SCANNED","ORDER","github","dataverse;multirepo","Anubis","0.4.x","0.4","universo-rey/cabina-universal-d","GitHub","READY_FOR_REMOTE_PATCH_AUTHORIZATION","GATED_EXTERNAL_CONTEXT","true","true","true","GATE_LAYER","KEEP_REMOTE_PATCH_WAVE_PACKET","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/orders_0.4.x/ORDER_0.4.5_NO_PS_VALIDATOR_WIRING.md","operativa",".md","1405","TRACKED_CLEAN","CONTENT_SCANNED","ORDER","dataverse","sdu-runtime;security-boundary;multirepo","Anubis","0.4.x","0.4","universo-rey/cabina-universal-d","Dataverse","READY_FOR_REMOTE_PATCH_AUTHORIZATION","GATED_EXTERNAL_CONTEXT","true","true","true","GATE_LAYER","KEEP_REMOTE_PATCH_WAVE_PACKET","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/orders_0.4.x/ORDER_0.4.6_MCP_CODEX_CHECKOUT_DEPTH.md","operativa",".md","1404","TRACKED_CLEAN","CONTENT_SCANNED","ORDER","dataverse","microsoft;sdu-runtime;codex;security-boundary;multirepo","Anubis","0.4.x","0.4","universo-rey/cabina-universal-d","Dataverse","READY_FOR_REMOTE_PATCH_AUTHORIZATION","GATED_EXTERNAL_CONTEXT","true","true","true","GATE_LAYER","KEEP_REMOTE_PATCH_WAVE_PACKET","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/orders_0.4.x/ORDER_0.4.6_MCP_CODEX_CLOUD_PREFLIGHT_CHECKOUT_REMOTE_PATCH.md","operativa",".md","675","TRACKED_CLEAN","CONTENT_SCANNED","ORDER","github","dataverse;microsoft;codex;multirepo","Anubis","0.4.x","0.4","universo-rey/cabina-universal-d","GitHub","READY_FOR_REMOTE_PATCH_AUTHORIZATION","GATED_EXTERNAL_CONTEXT","true","true","true","GATE_LAYER","KEEP_REMOTE_PATCH_WAVE_PACKET","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/orders_0.4.x/ORDER_0.4.7_LOCAL_SYNTHETIC_HARNESS_REMOTE_PATCH.md","operativa",".md","652","TRACKED_CLEAN","CONTENT_SCANNED","ORDER","github","dataverse;multirepo","Anubis","0.4.x","0.4","universo-rey/cabina-universal-d","GitHub","READY_FOR_REMOTE_PATCH_AUTHORIZATION","GATED_EXTERNAL_CONTEXT","true","true","true","GATE_LAYER","KEEP_REMOTE_PATCH_WAVE_PACKET","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/orders_0.4.x/ORDER_0.4.7_SYNTHETIC_HARNESS_FIXTURE.md","operativa",".md","1578","TRACKED_CLEAN","CONTENT_SCANNED","ORDER","dataverse","sdu-runtime;codex;agents;security-boundary;multirepo;inventory","Anubis","0.4.x","0.4","universo-rey/cabina-universal-d","Dataverse","READY_FOR_REMOTE_PATCH_AUTHORIZATION","GATED_EXTERNAL_CONTEXT","true","true","true","GATE_LAYER","KEEP_REMOTE_PATCH_WAVE_PACKET","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/orders_0.4.x/ORDER_0.4.8_CHANGE_AWARE_EVIDENCE_REFRESH_REMOTE_REGEN.md","operativa",".md","665","TRACKED_CLEAN","CONTENT_SCANNED","ORDER","github","dataverse;multirepo","Anubis","0.4.x","0.4","universo-rey/cabina-universal-d","GitHub","READY_FOR_REMOTE_REGEN_AUTHORIZATION","GATED_EXTERNAL_CONTEXT","true","true","true","GATE_LAYER","KEEP_REMOTE_PATCH_WAVE_PACKET","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/orders_0.4.x/ORDER_0.4.8_CHANGE_AWARE_EVIDENCE_REGEN.md","operativa",".md","1460","TRACKED_CLEAN","CONTENT_SCANNED","ORDER","dataverse","sdu-runtime;security-boundary;multirepo","Anubis","0.4.x","0.4","universo-rey/cabina-universal-d","Dataverse","READY_FOR_REMOTE_REGEN_AUTHORIZATION","GATED_EXTERNAL_CONTEXT","true","true","true","GATE_LAYER","KEEP_REMOTE_PATCH_WAVE_PACKET","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/orders_0.4.x/ORDER_0.4.9_CABINA_RUNTIME_CI_REMOTE_LOG_COLLECTION.md","operativa",".md","743","TRACKED_CLEAN","CONTENT_SCANNED","ORDER","github","multirepo","Anubis","0.4.x","0.4","universo-rey/cabina-universal-d","GitHub","READY_FOR_REMOTE_LOG_COLLECTION_GATE","GATED_EXTERNAL_CONTEXT","true","true","true","GATE_LAYER","KEEP_REMOTE_PATCH_WAVE_PACKET","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/orders_0.4.x/ORDER_0.4.9_SDU_CN_GATE_IDS.md","operativa",".md","1792","TRACKED_CLEAN","CONTENT_SCANNED","ORDER","github","sdu-runtime;agents;security-boundary;multirepo","Anubis","0.4.x","0.4","SeshatSgin/seshat-bootstrap-sdu-cn","GitHub","READY_FOR_REMOTE_PATCH_AUTHORIZATION","GATED_EXTERNAL_CONTEXT","true","true","true","GATE_LAYER","KEEP_REMOTE_PATCH_WAVE_PACKET","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/OWNER_AUTHORIZATION_0.5.x_CONTROLLED_REMOTE_PATCH_WAVE_20260622.md","operativa",".md","835","TRACKED_CLEAN","CONTENT_SCANNED","OWNER_AUTHORIZATION","dataverse","microsoft;sdu-runtime;codex;security-boundary","Anubis","0.5.x","0.5","","Dataverse","","NO_LIVE_OR_NO_EXTERNAL_DECLARED","true","true","true","OPERATIVE_SUPPORT","KEEP_ACTIVE_0.5_GATE_EVIDENCE","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/OWNER_AUTHORIZATION_GATE_0.5.0_BRIDGE_AUTH_FAIL_CLOSED_20260622.md","operativa",".md","611","TRACKED_CLEAN","CONTENT_SCANNED","OWNER_AUTHORIZATION","dataverse","microsoft;codex;security-boundary;multirepo","Anubis","0.5.x","GATE_0.5.0","universo-rey/cabina-universal-d","Dataverse","HOLD","NO_LIVE_OR_NO_EXTERNAL_DECLARED","true","false","false","OPERATIVE_SUPPORT","KEEP_ACTIVE_0.5_GATE_EVIDENCE","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260616/PAC_COPILOT_LIST_HUBDESARROLLO_20260616.txt","operativa",".txt","6596","UNTRACKED","CONTENT_SCANNED","OTHER","dataverse","agents","Codex","0.1.x","","","Dataverse","HOLD","LOCAL_OR_UNSPECIFIED","false","false","false","OPERATIVE_SUPPORT","REVIEW_LOCAL_UNTRACKED","DECIDE_TRACK_OR_IGNORE","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260616/PAC_SOLUTION_LIST_HUBDESARROLLO_20260616.txt","operativa",".txt","790","UNTRACKED","CONTENT_SCANNED","OTHER","dataverse","sdu-runtime","Thot","0.1.x","","","Dataverse","","LOCAL_OR_UNSPECIFIED","false","false","false","OPERATIVE_SUPPORT","REVIEW_LOCAL_UNTRACKED","DECIDE_TRACK_OR_IGNORE","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260617/PAQUETES_ROUTER_AGENTS_CODEX_CLOUD_20260617.csv","operativa",".csv","2697","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","github","dataverse;microsoft;sdu-runtime;codex;agents;multirepo;inventory","Thot","0.1.x","","universo-rey/agents-root","GitHub","PASS","LOCAL_OR_UNSPECIFIED","true","false","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260617/PENDIENTES_HOY_20260617.md","operativa",".md","6304","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","github","dataverse;microsoft;sdu-runtime;codex;agents;security-boundary;inventory","Anubis","0.1.x","","","GitHub","PASS","LOCAL_OR_UNSPECIFIED","true","false","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260617/PENDIENTES_NORMALIZADOS_POST_PAQUETES_ROUTER_CLOUD_20260617.csv","operativa",".csv","2901","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","github","dataverse;microsoft;sdu-runtime;codex;agents;inventory","Thot","0.1.x","","SeshatSgin/cdf-soluciones","GitHub","PASS","LOCAL_OR_UNSPECIFIED","true","false","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260616/PLAN_CIERRE_UNIVERSAL_20260616.md","operativa",".md","1709","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","github","dataverse;sdu-runtime;codex;agents;security-boundary;multirepo","Anubis","0.1.x","","","GitHub","","LOCAL_OR_UNSPECIFIED","true","true","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/undated/PLAN_COMPLETAR_ESTRUCTURA.md","operativa",".md","4745","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","dataverse","microsoft;workbook;agents;security-boundary;inventory","Anubis","","","","Dataverse","PASS","LOCAL_OR_UNSPECIFIED","true","true","true","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260617/PLAN_MAESTRO_ATOMICO_TENANT_DATAVERSE_CODEX_CLOUD_20260617.md","operativa",".md","18040","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","github","dataverse;microsoft;sdu-runtime;codex;agents;security-boundary;multirepo;inventory","Anubis","0.1.x","","","GitHub","BLOCKED","NO_LIVE_OR_NO_EXTERNAL_DECLARED","true","true","true","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260616/PLAN_PRELIMINAR_MICROSOFT_LIVE_READ_20260616.md","operativa",".md","7209","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","github","dataverse;microsoft;sdu-runtime;codex;agents;security-boundary;inventory","Anubis","0.1.x","","","GitHub","","LOCAL_OR_UNSPECIFIED","true","true","true","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260616/PLANNER_TASKS_SANITIZED_COUNTS_20260616.json","operativa",".json","10258","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","microsoft","","Thot","0.1.x","","","Microsoft","","LOCAL_OR_UNSPECIFIED","true","false","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260615/POLITICA_RAMAS_VERSIONADO_20260615.md","operativa",".md","3961","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","dataverse","codex","Anubis","0.1.x","","","Dataverse","","LOCAL_OR_UNSPECIFIED","false","true","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/POWER_AUTOMATE_VALIDATOR_GAP_20260622.csv","operativa",".csv","991","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","dataverse","sdu-runtime;multirepo","Thot","0.2.x","","","Dataverse","HOLD","NO_LIVE_OR_NO_EXTERNAL_DECLARED","true","false","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/PR130_CONSTITUTION_DRIFT_MATRIX_20260622.csv","operativa",".csv","966","TRACKED_CLEAN","CONTENT_SCANNED","MATRIX","dataverse","codex;agents;multirepo","Thot","0.2.x","","","Dataverse","BLOCKED","LOCAL_OR_UNSPECIFIED","false","false","false","OPERATIVE_SUPPORT","KEEP_MATRIX_FOR_RECONCILIATION","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260616/PRELIMINARES_CIERRE_TOTAL_20260616.md","operativa",".md","4731","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","dataverse","microsoft;sdu-runtime;codex;agents;security-boundary;inventory","Anubis","0.1.x","","","Dataverse","PASS","LOCAL_OR_UNSPECIFIED","true","true","true","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/PROJEC_CDX_CI_DEPENDABOT_HYGIENE_20260622.csv","operativa",".csv","697","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","github","dataverse;microsoft;inventory","Thot","0.2.x","","","GitHub","BLOCKED","LOCAL_OR_UNSPECIFIED","false","false","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/undated/PROMPT_CIERRE_WAVE.md","operativa",".md","1084","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","microsoft","codex;agents;security-boundary","Anubis","","","","Microsoft","","LOCAL_OR_UNSPECIFIED","false","false","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
