"captured_at_local","solution_unique_name","friendly_name","solution_id","is_managed","version","created_on","modified_on","classification","source"
"2026-06-16T17:57:17-03:00","msdyn_PowerAppsThemingSettings","Configuración de temas","2cb9866c-2002-484c-9089-e57b38b1b232","True","1.0.0.13","28/11/2025 03:00:14","28/11/2025 03:00:17","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_PowerAppsViewHierarchySettings","Configuración de Ver jerarquía","bd28fc1a-0d87-45e6-a13c-9654c0e97d2c","True","1.0.0.1","28/11/2025 02:36:30","28/11/2025 02:36:32","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_PowerBIPersonalDashboard","Power BI Personal Dashboard solution","a9eed2a1-f792-405c-ac4f-2d36716de906","True","1.0.0.0","28/11/2025 03:19:45","28/11/2025 03:19:47","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_PowerConnectors","Solución de conector de alimentación","1d544be4-b901-4958-bd4c-8748cb227b17","True","9.2.24.1","10/5/2026 18:52:49","10/5/2026 18:56:06","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_PowerPlatformAppAgents","PowerPlatformAppAgents","710c6a93-6b8d-4754-aaf1-e15fdbf6fc69","True","1.0.0.17","28/11/2025 02:30:45","7/6/2026 05:46:17","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_PowerPlatformCortex","PowerPlatformCortex","0862fdb1-e03b-41fb-9ed8-98ec4ba2993f","True","1.0.0.16","28/11/2025 04:30:06","28/11/2025 04:30:51","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_PredictiveScoringCommon","Común de puntuación predictiva","62a6785e-29e8-4aa2-82b0-62749ed9cccc","True","9.0.26054.10001","28/11/2025 08:56:19","31/5/2026 05:40:15","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_ProductivityPaneComponent","Componente Panel de productividad","2dee0365-3766-479b-8d2b-ce89b4cc0cf5","True","9.2.26054.1001","28/11/2025 07:53:01","30/5/2026 02:03:20","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_ProjectSophia","Solución ProjectSophia","f26a826f-30a6-4f90-a1b5-d19d0b054158","True","1.0.3446.1","28/11/2025 15:24:24","10/6/2026 05:53:34","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_ProjectSophiaAnchor","Solución de delimitador de ProjectSophia","7365e10e-5812-469c-aace-354f7f4fc7fe","True","1.0.3446.1","28/11/2025 15:25:41","10/6/2026 05:53:45","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_QMS","Servicio de gestión de la calidad","fe542eb0-402c-42b5-aaab-36802c62c086","True","1.0.26054.1029","28/11/2025 15:07:00","3/6/2026 09:02:49","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_QMSAnchor","Delimitador de la solución QMS","8081cb20-5b6c-4764-af51-eb091cd6203a","True","1.0.26054.1029","28/11/2025 15:19:25","3/6/2026 09:13:59","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_QMSCase","Servicio de gestión de la calidad de casos","f2df29c8-3198-416d-80bb-1f05d9fcaae5","True","1.0.26054.1029","28/11/2025 15:16:34","3/6/2026 09:04:09","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_QMSConfigurationData","Datos de configuración de gestión de la calidad","1171b75d-05d7-40a8-baa3-e47f1703faeb","True","1.0.26054.1029","28/11/2025 15:13:47","3/6/2026 09:03:01","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_QMSConversation","Servicio de administración de la calidad de la conversación","a909c6f5-1c18-414d-b335-ab47408408f5","True","1.0.26054.1029","28/11/2025 15:17:54","3/6/2026 09:04:22","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_QMSEmail","Servicio de administración de la calidad de correos","7168c175-691a-4cb5-ad85-aba1adcd3d44","True","1.0.26054.1029","16/4/2026 10:01:32","3/6/2026 09:07:20","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_QMSExtended","Servicio de administración de calidad para entidades extendidas","5a3e33aa-8aac-4017-a130-1ec9018ac1b4","True","1.0.26054.1029","3/6/2026 09:07:23","3/6/2026 09:10:59","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_QMSIdentityProd","Aplicación de producción de identidades del Servicio de administración de la calidad","b22971b6-3a2c-4f58-807e-b12b26c1d988","True","1.0.26054.1029","28/11/2025 15:06:12","3/6/2026 08:56:05","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_QMSIntelligence","Inteligencia de la solución de gestión de la calidad","31d210fb-31cd-4f43-900e-a321859a031a","True","1.0.26054.1029","28/11/2025 15:14:46","3/6/2026 09:03:57","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_QMSSimulation","msdyn_QMSSimulation","ebe16fc6-b2ad-4fbe-a04b-90d19e8b22bb","True","1.0.26054.1029","22/1/2026 05:05:03","3/6/2026 09:03:42","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_QualityEvaluationAgentAnalytics","Insights for Quality Evaluation Agent","a317e209-11af-4797-becc-95c822ba8b3e","True","9.0.26044.1006","1/4/2026 05:22:50","3/5/2026 08:18:02","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_QualityManagementAdminCenter","Centro de administración de gestión de la calidad","79782348-09ba-49b4-9f0e-538163941983","True","1.189.3424.5","28/11/2025 10:19:02","20/5/2026 05:26:10","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_ReadTracking","Seguimiento de lectura","542cb6f1-a375-498f-a136-69d97732cc23","True","1.0.25054.1003","28/11/2025 08:05:35","28/11/2025 08:06:14","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_ReadTrackingAnchor","Solución de delimitador de seguimiento de lectura de Dynamics 365","52fdf850-0612-40b5-b8d0-66e3174d3696","True","1.0.25054.1003","28/11/2025 08:06:58","28/11/2025 08:07:00","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_RecommendedActionsAgentAppUser","Recommended Actions Agent AppUser","9933043a-1047-46ff-b677-288f4816264e","True","1.0.0.0","23/5/2026 03:28:06","16/6/2026 04:40:10","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_RelevanceSearch","msdyn_RelevanceSearch","a6a51fbd-91a7-4522-97ed-c4003f3e11c9","True","1.0.3431.1","28/11/2025 04:02:05","14/6/2026 20:45:02","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_RelevanceSearch_Anchor","msdyn_RelevanceSearch_Anchor Solution Anchor","459ed4ba-be85-46f7-9982-2a71991ed7e7","True","1.0.3431.1","28/11/2025 04:05:33","14/6/2026 20:45:12","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_RibbonExtensions","Ribbon Extensions","0080be83-ec62-4e07-8cfd-9bc98324e3aa","True","1.0.0.6","28/11/2025 02:57:08","28/11/2025 02:57:13","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_RichTextEditor","Editor de texto enriquecido","209a7157-537b-47f2-b761-caea4a4d42c8","True","9.0.26062.1005","27/11/2025 23:44:09","14/6/2026 20:43:33","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_RRFeatureControlSettings","La solución contiene la configuración de control de características relacionada con RR","ceee4349-5a2e-4f86-99ce-153d636e5827","True","1.5.26054.1011","28/11/2025 11:33:02","1/6/2026 07:06:22","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SalesAgentsAnchor","Sales Agents Solution","da55facf-9fb2-49e0-add5-4a88f0ed1e65","True","9.1.26062.10008","28/11/2025 15:53:49","16/6/2026 04:53:51","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SalesAgentsCommon","Solución SalesAgentsCommon","94a54314-1b53-4b72-bb71-6be2145c1726","True","9.1.26062.10002","28/11/2025 15:26:48","16/6/2026 04:40:58","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SalesAgentsWorkspaceAppUser","Sales Agents Workspace App User","a9e48707-5d75-48b6-bd41-a68b24f3b174","True","9.1.26051.10000","14/5/2026 05:40:38","16/6/2026 04:53:43","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SalesApp","Aplicación Dynamics 365 Sales","c143a1b4-e2d6-41eb-8ddd-e0c3d13e93de","True","9.0.26054.10002","28/11/2025 09:02:17","31/5/2026 05:41:26","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SalesAppDashboards","Paneles de la aplicación Sales","73d97890-ae7b-4378-b75b-040ae18ae5b1","True","9.0.26054.10002","28/11/2025 09:04:03","31/5/2026 05:41:36","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SalesConfigurationAgent","Sales Configuration Agent Solution","96b6e5cb-110b-496f-ac75-5363ea7de709","True","9.1.26062.10002","10/1/2026 02:37:13","16/6/2026 04:50:48","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SalesConversationIntelligenceAnchor","Sales Conversation Intelligence Anchor","50fabf31-60be-463f-bb87-90c1e7f75261","True","9.0.1.1294","28/11/2025 11:54:19","28/11/2025 11:54:21","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SalesCopilot","Sales Copilot","79205539-af53-4578-aeb9-04bc9be78cff","True","9.1.26054.10007","28/11/2025 06:53:41","7/6/2026 03:18:53","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SalesCxpProvisioning","SalesCxpProvisioning","f57b80b4-afb9-4437-969b-55213392d5de","True","9.1.26062.10001","28/11/2025 13:07:37","13/6/2026 04:27:59","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SalesInsightsAppUser","Sales Insights AppUser","3a104610-cbaa-424c-9016-088e1594674e","True","9.0.26054.10002","28/11/2025 08:31:16","31/5/2026 05:35:20","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SalesIntegrationsAddOns","Dynamics 365 Sales AddOn","d9a0600d-b7ba-44da-82bf-8f903ea83395","True","9.0.26054.10001","28/11/2025 08:30:02","3/6/2026 09:15:59","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SalesLeadResearch","Investigación de clientes potenciales de ventas","528a2aab-9fa3-40d2-bdab-b21ec5d43108","True","9.1.26062.10008","28/11/2025 15:32:06","16/6/2026 04:42:41","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SalesLeadResearchAppUser","Usuario de la aplicación de investigación de clientes potenciales","31580afb-bdcf-460b-bf65-61098df57b1e","True","9.1.26062.10008","28/11/2025 15:48:06","16/6/2026 04:50:57","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SalesMCPServer","Sales MCP Server","4d2dae3f-8740-4c71-b14f-24b25ef28449","True","9.1.26062.10008","28/11/2025 15:53:00","16/6/2026 04:53:05","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SalesOmniChannel","SalesOmniChannel","a328db13-f2c7-427a-b576-714ad33855cc","True","9.1.26062.10001","28/11/2025 13:08:55","13/6/2026 04:28:18","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_salesomnichannelsitemap","Mapa del sitio omnicanal de Sales","62cd0a16-49f9-4a1f-abd3-ba4f2f65a955","True","9.1.26062.10001","28/11/2025 13:11:41","13/6/2026 04:28:33","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SalesOpportunityResearch","Sales Opportunity Research","04036319-5896-4772-86b6-99efae7e9189","True","9.1.26062.10008","28/11/2025 15:49:05","16/6/2026 04:52:29","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SalesProdIdentities","Prod identities for Sales solutions","3e20f6dc-12d4-45b9-afc2-1c0a4a77e73c","True","9.0.26054.10006","28/11/2025 06:52:51","7/6/2026 03:16:17","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SalesProfilerAgent","Sales Profiler Agent Solution","3f3e9760-c672-487f-9d62-3a34ed82f8ff","True","9.1.26062.10002","14/5/2026 05:33:19","16/6/2026 04:53:33","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SalesRouting","Reglas de asignación","64e6c841-c71a-46e6-827f-3ca5e17d635d","True","9.1.2605.4001","28/11/2025 12:53:34","6/6/2026 03:03:07","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_salesroutingsitemap","Mapa del sitio de enrutamiento de ventas","858c2b86-fce9-4a4a-bfe5-7e5572946e38","True","9.1.2605.4001","28/11/2025 13:03:38","6/6/2026 03:05:17","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SalesSequences","Secuencias de ventas","e6556ba5-6f64-4c96-892a-9cd6157f4a06","True","1.1.65489.0","28/11/2025 12:50:14","27/5/2026 05:56:14","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SalesSequencesConfiguration","Sales sequences configuration","8ffc220b-2604-44bc-bdc7-13172a7a25c1","True","1.1.55616.0","14/1/2026 07:31:54","14/1/2026 07:32:24","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SalesSuggestion","Sales Suggestions","fb0a555f-c579-4e76-9b76-60fb352a3b08","True","9.1.26062.10001","28/11/2025 13:01:17","13/6/2026 04:27:31","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SalesTeamMembersApp","Miembro del equipo de ventas","0d2abc2d-4000-4385-a5ea-4ca8f1e625e6","True","9.0.24083.10001","28/11/2025 06:47:55","28/11/2025 06:48:05","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_screenrecording_manager","Grabación de pantalla","0a6adfd5-c632-4848-868c-8a5e27d6768f","True","1.0.26044.1006","2/4/2026 07:02:49","5/5/2026 08:20:17","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_segment","Solución de segmento","702036ad-8141-4481-bc0a-5f7c9297672c","True","9.1.2605.4001","28/11/2025 12:51:15","6/6/2026 03:01:53","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_Sequence","Secuencia","43551874-f59b-46c3-bf3a-560161823317","True","9.1.26054.10001","28/11/2025 12:43:51","13/6/2026 04:26:05","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_ServiceAgent","msdyn_ServiceAgent","b544d705-94c6-4af7-b841-e9e9e550ee2a","True","9.0.26052.2012","25/3/2026 07:56:57","20/5/2026 05:26:25","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_ServiceAgents","Service Agents Solution","98f7c064-58f9-49f6-a318-641605d50edc","True","9.0.26052.1008","13/4/2026 03:27:59","22/5/2026 02:34:27","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_ServiceAgentsAnchor","Delimitador de la solución Service Agents","19c0d889-3a3f-401d-8aa2-852f2712e39b","True","9.0.26052.1008","13/4/2026 03:28:27","22/5/2026 02:34:35","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_ServiceExtendedAnchor","Delimitador de la solución ServiceExtended","e28d4289-6bca-4733-a15f-69880c14a501","True","9.0.26052.2012","28/11/2025 10:19:46","20/5/2026 05:26:35","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_ServiceFeatureManager","Solución ServiceFeatureManager","8c95f0eb-84f5-4948-bc07-a82fbc1f6037","True","9.0.26031.1001","28/11/2025 15:20:31","8/3/2026 04:54:12","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_ServiceFeatureManagerAnchor","Solución de anclaje de ServiceFeatureManager","86f1cb51-8999-4ce4-b580-e6a868be2702","True","9.0.26031.1001","28/11/2025 15:21:22","8/3/2026 04:54:21","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_ServiceIntelligenceAnchor","msdyn_ServiceIntelligenceAnchor","8eb4a27f-86d7-4fbf-add8-cd6c7db3b7d5","True","9.2.26044.1061","28/11/2025 14:38:29","12/5/2026 09:10:43","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SharePointAuthInfraComponents","Solución de componentes de infraestructura de autenticación de SharePoint en Power Apps","451ffd48-8c91-4962-8394-8d7994181b5d","True","9.1.2025102.251003001","28/11/2025 02:32:04","28/11/2025 02:32:29","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SharePointIntegration","Power Apps SharePoint Integration Solution","03b1858a-8bca-46d8-be17-c3fa1d901163","True","9.1.2025015.250129016","28/11/2025 02:34:51","28/11/2025 02:34:53","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SkillMining_Prod","msdyn_SkillMining_Prod Solution","a89d8037-1087-4207-9686-9ca27c95a6f1","True","1.0.3431.1","13/6/2026 16:45:17","14/6/2026 20:45:23","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_smartassist","Asistencia inteligente","b61d3b70-81dc-4b85-8415-c9d4a136045f","True","9.2.26054.1001","28/11/2025 08:02:31","30/5/2026 02:09:06","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SmartDataImportBase","Smart Data Import Base","2c362bcc-5123-4803-b506-440f1b8b0682","True","1.0.49.2","28/11/2025 03:59:33","5/2/2026 04:51:09","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SmartDataImportProd","Smart Data Import","55d0a175-b1b9-40a6-8cb3-07fb429fa784","True","1.0.49.2","28/11/2025 03:58:45","5/2/2026 04:50:40","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SolutionPackageMapping","msdyn_SolutionPackageMapping","45c19617-b61d-474a-a606-c2b86bb390a2","True","9.0.0.12","27/11/2025 20:47:36","11/1/2026 06:33:00","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SourceControlIntegration","Integración del control de código fuente","236bb932-8dcd-44ff-852b-de757a5d151b","True","9.1.3433.1","27/11/2025 21:45:59","14/6/2026 20:33:28","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SourceControlIntegrationAppUserProd","Source Control Integration App User Prod","594b69a0-d095-4886-a772-c10940d01354","True","9.1.3433.1","10/3/2026 05:29:43","14/6/2026 20:33:42","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SourceControlIntegrationBase","Source Control Integration Base","22598933-c4fe-4ed1-b22c-6ae7d2e01704","True","9.1.3433.1","27/11/2025 21:45:14","14/6/2026 20:31:30","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SuggestedAction","SuggestedAction","155ef7c4-2042-4824-8265-ca3284169443","True","1.0.0.2","28/11/2025 02:48:10","28/11/2025 02:48:30","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SummarySuggestionsAI","Sugerencias de resumen de IA de Customer Service","408fee50-2ee1-43f3-ae31-89e9c4ba9906","True","9.0.25044.1009","28/11/2025 09:59:09","28/11/2025 09:59:11","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_Swarming","enjambre","dde56771-068f-4df6-8407-022d96bd7e1e","True","9.0.26052.2012","28/11/2025 09:59:54","20/5/2026 05:17:57","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SwarmingForCS","Enjambre para CS","46953743-7ac5-44c1-981f-06b10463acf4","True","9.0.26052.2012","28/11/2025 10:03:09","20/5/2026 05:18:15","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SynapseLink","Synapse Link","b6df0228-59d8-4c29-b234-de5007442650","True","1.0.7.17","27/11/2025 21:41:35","13/6/2026 16:33:12","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SynchronizationSettings","Configuración de sincronización","a559927c-254c-4d76-a92a-75a3fb80fbdd","True","1.0.2.0","28/11/2025 03:03:18","28/11/2025 03:03:21","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_SystemAppActions","Acciones de aplicación del sistema","10d7fb45-0c78-4e52-89b3-25a474eea344","True","9.1.0.57","28/11/2025 01:43:55","28/11/2025 02:04:28","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_TeamsChatSettings","Solución de configuración de chat de Teams","9ba1337a-434c-4314-809a-414ad240609e","True","9.2.0.5","28/11/2025 02:12:02","28/11/2025 02:12:32","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_TeamsConfigForCS","Solución que contiene datos de configuración de Teams para entidades y roles de Customer Service.","39ed4d2e-aa37-49a3-9e63-7248007bb6dc","True","9.0.26052.2012","28/11/2025 09:54:30","20/5/2026 05:15:44","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_TeamsConfigForSales","Solución que contiene datos de configuración de Teams para roles y entidades de Sales.","18ccced0-bb74-4621-8f3a-5b4d6c0d5d81","True","9.1.22094.10007","28/11/2025 08:28:57","28/11/2025 08:29:20","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_teamsdialer","Teams Dialer","9e1042af-36df-49fd-ab9b-6ed69df60638","True","9.1.251230.10004","28/11/2025 08:13:48","4/2/2026 08:08:41","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_teamsdialersettings","Teams Dialer Settings","2f670b54-cd4e-4d88-88ca-48cb1d3b5f17","True","9.1.260408.10003","28/11/2025 08:12:35","23/4/2026 07:30:43","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_TerritoryHierarchyManagement","Administración de jerarquías de zonas de ventas","fdcb7986-3cd9-422a-bd83-f787149610ce","True","9.0.25111.10001","27/11/2025 23:40:46","27/11/2025 23:40:51","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_TimelineExtended","Escala de tiempo extendida","2224fc31-cb83-480d-bbe6-b3810180d55e","True","9.0.26062.1005","28/11/2025 03:35:29","14/6/2026 20:43:56","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_TrustCenterAdoptClient","Cliente de Adopción del Centro de confianza","5e51660b-a16a-4a7c-996e-17423a72874c","True","1.189.3424.5","28/11/2025 10:18:09","20/5/2026 05:25:51","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_TrustCenterAdoptCore","Trust Center Adopt Core","04f8a179-bfe2-4e4d-8164-7764a9e3c6e0","True","9.0.26052.2012","28/11/2025 10:15:33","20/5/2026 05:25:26","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_UCICalendar","Control del calendario de UCI","212e52e9-1de7-47eb-bd34-a83ace390218","True","9.0.26062.1005","28/11/2025 03:31:28","14/6/2026 20:41:56","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_UnifiedRoutingAnalytics","Análisis de enrutamiento unificado","35577d7f-9312-494b-9d76-e181826f1f32","True","1.5.26054.1011","28/11/2025 11:35:06","1/6/2026 07:06:56","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_UnifiedRoutingFirstPartyIntegration","API de integración propia del enrutamiento unificado","519576d4-e944-490a-bf37-a073b6d07378","True","9.1.26052.1004","28/11/2025 05:09:50","23/5/2026 08:05:48","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_UnifiedRoutingForCS","Enrutamiento unificado para Customer Service","6a0b7fa9-d9f7-49e4-bc3a-2a66e7d571c7","True","9.1.0.48","27/5/2026 09:46:59","27/5/2026 09:48:11","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_UnifiedRoutingForEntity","Enrutamiento unificado de entidad","89c68704-953f-4837-bc9b-2ad147705511","True","9.1.26052.1000","28/11/2025 10:25:09","8/5/2026 06:09:33","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_UnifiedRoutingRuleTracker","Unified Routing Tracker","c64a43b3-6a14-47d7-afa1-b6d124657eb5","True","9.1.26052.1004","28/11/2025 05:10:42","23/5/2026 08:06:03","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_URAdvancedRecordRouting","La solución proporciona funcionalidad avanzada de enrutamiento de registros","258510d4-dfbb-4d8d-a19b-daa15d537dd2","True","1.5.26054.1011","28/11/2025 11:35:59","1/6/2026 07:07:07","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_URModernAdminBase","Solución URModernAdminBase","d25b2d90-1495-423d-8e1f-34035fa1ede6","True","1.189.3424.5","28/11/2025 09:38:32","20/5/2026 05:13:32","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_UserExperiencesExtendedSettings","Valores de configuración extendida de experiencias de usuario","9491c949-08c6-45f1-8152-1e44e9349681","True","9.0.26062.1005","28/11/2025 03:34:31","14/6/2026 20:43:46","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_userrating","Clasificación de usuario","75046ff2-f7eb-44d5-8def-311938aebc63","True","1.0.0.8","28/11/2025 01:19:09","28/11/2025 01:19:22","live_rows_confirmed","dataverse_webapi_solutions"
"2026-06-16T17:57:17-03:00","msdyn_UserShareSecuredFields","Share Secured Fields","046053f7-d75b-48a8-82dc-44928843ea10","True","1.0.0.0","28/11/2025 03:05:56","28/11/2025 03:06:03","live_rows_confirmed","dataverse_webapi_solutions"
