"captured_at_local","name","workflowid","category","statecode","statuscode","type","created_on","modified_on","classification","source"
"2026-06-16T17:57:17-03:00","SaveAgentContentCustomAction","34e572da-70cc-f011-8543-002248028cf4","3","1","2","2","28/11/2025 15:42:34","28/11/2025 15:42:34","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","GetMessageIdsForOpportunityCustomAction","a56c722a-72cc-f011-8543-002248028cf4","3","1","2","2","28/11/2025 15:51:56","28/11/2025 15:51:56","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","SaveOpportunityResearchAgentContentCustomAction","ab6c722a-72cc-f011-8543-002248028cf4","3","1","2","2","28/11/2025 15:51:57","28/11/2025 15:51:57","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Flujo de relleno previo de TCP y Bant","d81f1d8e-e651-f011-877a-002248029bcc","5","0","1","1","28/11/2025 15:36:27","4/2/2026 06:28:34","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","ActivateProcesses","2f996f4c-c512-f111-8341-00224802fbc1","3","1","2","2","26/2/2026 03:43:33","26/2/2026 03:43:33","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","RunSolutionCheckerRules","d5046852-c512-f111-8341-00224802fbc1","3","1","2","2","26/2/2026 03:43:35","26/2/2026 03:43:35","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Acción de diagnóstico del mapa del sitio","ec046852-c512-f111-8341-00224802fbc1","3","1","2","2","26/2/2026 03:43:37","26/2/2026 03:43:37","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","CheckForCustomizedOptionSet","17056852-c512-f111-8341-00224802fbc1","3","1","2","2","26/2/2026 03:43:40","26/2/2026 03:43:40","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Comprobar si los formularios tienen personalizaciones incorrectas","37056852-c512-f111-8341-00224802fbc1","3","1","2","2","26/2/2026 03:43:43","26/2/2026 03:43:43","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","CheckForDeletedWebResources","186a6058-c512-f111-8341-00224802fbc1","3","1","2","2","26/2/2026 03:43:45","26/2/2026 03:43:45","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","CheckForCustomizedWebResources","446a6058-c512-f111-8341-00224802fbc1","3","1","2","2","26/2/2026 03:43:48","26/2/2026 03:43:48","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Acción de diagnóstico de la aplicación de modelo","5e6a6058-c512-f111-8341-00224802fbc1","3","1","2","2","26/2/2026 03:43:49","26/2/2026 03:43:49","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Acción de reparación de la aplicación de modelo","7d6a6058-c512-f111-8341-00224802fbc1","3","1","2","2","26/2/2026 03:43:52","26/2/2026 03:43:52","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","CheckIfSDKMessageProcessingStepsAreActive","b5d46b5e-c512-f111-8341-00224802fbc1","3","1","2","2","26/2/2026 03:43:54","26/2/2026 03:43:54","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","CheckForCustomizedSitemap","ebd46b5e-c512-f111-8341-00224802fbc1","3","1","2","2","26/2/2026 03:43:56","26/2/2026 03:43:56","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","RegisterSolutionHealthRule","11d56b5e-c512-f111-8341-00224802fbc1","3","1","2","2","26/2/2026 03:43:59","26/2/2026 03:43:59","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","CheckIfProcessesOwnedByDisabledUsers","50d56b5e-c512-f111-8341-00224802fbc1","3","1","2","2","26/2/2026 03:44:01","26/2/2026 03:44:01","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","CheckForDeletedSDKMessageProcessingSteps","07b66664-c512-f111-8341-00224802fbc1","3","1","2","2","26/2/2026 03:44:03","26/2/2026 03:44:03","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Acción de reparación del mapa del sitio","44b66664-c512-f111-8341-00224802fbc1","3","1","2","2","26/2/2026 03:44:05","26/2/2026 03:44:05","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","ActivateSdkMessageProcessingSteps","e1b66664-c512-f111-8341-00224802fbc1","3","1","2","2","26/2/2026 03:44:07","26/2/2026 03:44:07","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","CheckIfProcessesAreActive","38b76664-c512-f111-8341-00224802fbc1","3","1","2","2","26/2/2026 03:44:10","26/2/2026 03:44:10","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","CheckForDeletedProcess","f9315f6a-c512-f111-8341-00224802fbc1","3","1","2","2","26/2/2026 03:44:14","26/2/2026 03:44:14","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","CreateNewAnalysisJobForRuleSet","1a325f6a-c512-f111-8341-00224802fbc1","3","1","2","2","26/2/2026 03:44:17","26/2/2026 03:44:17","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","CheckForPendingProcesses","3e325f6a-c512-f111-8341-00224802fbc1","3","1","2","2","26/2/2026 03:44:20","26/2/2026 03:44:20","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","ResolveSolutionHealthRuleFailure","52325f6a-c512-f111-8341-00224802fbc1","3","1","2","2","26/2/2026 03:44:22","26/2/2026 03:44:22","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Crear nuevo trabajo de análisis","5c795c70-c512-f111-8341-00224802fbc1","3","1","2","2","26/2/2026 03:44:25","26/2/2026 03:44:25","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","UpdateSurveyBotTopics","3ea514c9-b0f6-ee11-a1fd-00224805d691","3","1","2","1","28/11/2025 10:09:00","28/11/2025 10:09:40","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","SDU_Process_Connection_Seed_Work_Items","ee762781-515f-f111-a826-00224805f2e4","5","1","2","1","3/6/2026 13:38:32","9/6/2026 20:59:02","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","SDU_Dispatch_Matrix_Items_To_Work_Queues","0cbefa7c-515f-f111-a826-00224805f8f9","5","1","2","1","3/6/2026 13:38:24","9/6/2026 20:59:12","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","SDU_Work_Queue_Agent_Dispatcher","7c838398-515f-f111-a826-00224805f8f9","5","1","2","1","3/6/2026 13:39:18","9/6/2026 20:59:22","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","SDU_Work_Queue_Gate_Review_Handler","282f8191-515f-f111-a826-00224805f9dd","5","1","2","1","3/6/2026 13:38:57","12/6/2026 19:58:27","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","SDU_Work_Queue_Exception_Handler","372f8191-515f-f111-a826-00224805f9dd","5","1","2","1","3/6/2026 13:39:04","9/6/2026 20:59:37","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","SDU_Work_Queue_Evidence_Closeout","378ceb98-515f-f111-a826-00224805f9dd","5","1","2","1","3/6/2026 13:39:11","12/6/2026 19:25:13","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","SDU_OpenAI_Assisted_Metadata_Classifier","1b5d09a0-515f-f111-a826-00224805f9dd","5","1","2","1","3/6/2026 13:39:26","9/6/2026 20:59:54","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","SDU_Process_Dataverse_Apply_Work_Items","65468687-515f-f111-a826-00224805fc91","5","1","2","1","3/6/2026 13:38:40","12/6/2026 18:35:04","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","SDU_Process_Drift_Detection_Work_Items","2739dd89-515f-f111-a826-00224805fcc4","5","1","2","1","3/6/2026 13:38:48","9/6/2026 21:00:10","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","EmailSentiment","4f025e79-699b-ef11-a72c-002248082a1f","5","0","1","1","17/1/2026 03:32:05","17/1/2026 03:32:05","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Deal Health Flow","7d187c2d-1d31-f011-8c4e-0022480890a5","5","0","1","1","28/11/2025 15:50:15","20/4/2026 05:16:50","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","ChartWidgetDataCustomAction","e32d413e-9630-f111-88b3-0022480895e6","3","1","2","2","5/4/2026 02:22:16","5/4/2026 02:22:16","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","ListWidgetDataCustomAction","142e413e-9630-f111-88b3-0022480895e6","3","1","2","2","5/4/2026 02:22:17","5/4/2026 02:22:17","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","ValueWidgetDataCustomAction","2b2e413e-9630-f111-88b3-0022480895e6","3","1","2","2","5/4/2026 02:22:18","5/4/2026 02:22:18","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Agente de cierre de ventas: ejecutar agente de programación","6f4f8b2d-7e55-f011-877b-00224808b86d","5","0","1","1","16/6/2026 04:44:14","16/6/2026 04:44:14","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Reintentar ejecuciones de detección de duplicados con errores","57c38836-3d71-ec11-8942-0022480a9ab8","5","0","1","1","28/11/2025 13:05:21","28/11/2025 13:05:21","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Flujo de alcance de ventas","6b09bb62-149b-ef11-a72c-0022480aed32","5","0","1","1","28/11/2025 15:36:27","26/3/2026 08:12:39","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","CustomizationAgentTriggerFlow","151c5554-5892-f011-b41b-0022480b3023","5","0","1","1","28/11/2025 15:36:26","17/2/2026 07:14:31","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Sales Profiler Agent - Child Flow","4bf6e108-eb22-f111-88b4-0022480bb3ec","5","0","1","1","14/5/2026 05:34:49","14/5/2026 05:34:49","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Enviar tarjeta de invitación al enjambre","bd1fedf9-da94-ec11-b401-0022482887b0","5","0","1","1","28/11/2025 10:01:15","28/11/2025 10:01:15","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Ejecutar agente de interacción","734e0838-0b11-f011-998a-0022482a4a0a","5","0","1","1","28/11/2025 15:44:42","17/2/2026 07:18:02","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Flujo de uso diario de secuencias de Sales Insights","5ef0982e-ab7a-ec11-8d21-0022482a65f0","5","0","1","1","28/11/2025 12:45:24","28/11/2025 12:45:24","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Mostrar campos para el tipo vacío","81bcf326-249f-ed11-83ff-0022482ae716","2","1","2","1","28/11/2025 04:18:06","28/11/2025 15:58:39","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Mostrar campos para el tipo de reescritura","75f11dee-249f-ed11-83ff-0022482ae716","2","1","2","1","28/11/2025 04:18:07","28/11/2025 15:58:40","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Mostrar campos para el tipo de plantilla web","6f461ad9-259f-ed11-83ff-0022482ae716","2","1","2","1","28/11/2025 04:18:07","28/11/2025 15:58:40","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Flujo del desencadenador de la API de búsqueda integrada","4ffa33c2-c12e-ed11-9db1-0022482aea7b","5","0","1","1","28/11/2025 00:05:40","28/11/2025 00:05:40","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Daily Summary Email flow","b7fdf7a2-e8ea-ec11-bb3d-00224830abe7","5","0","1","1","28/11/2025 11:52:13","28/11/2025 11:52:13","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Flujo de investigación de las partes interesadas","c6eeceeb-ea26-f011-8c4e-002248ae487b","5","0","1","1","28/11/2025 15:36:27","4/2/2026 06:28:34","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","PostOrganizationProvisioningStatus","fb9f1643-42a6-454a-9063-0080a76ab8a2","3","1","2","1","28/11/2025 08:44:24","28/11/2025 08:44:59","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Obtener proveedores de búsquedas para la funcionalidad de búsqueda federada","7683fb8b-bc7f-4b85-867a-02f1fe22e0c6","3","1","2","1","28/11/2025 00:02:14","28/11/2025 00:02:34","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Obtener estado de aprovisionamiento de RI de Sales Insights","20adcbc8-02a4-4aaa-877f-03782ba5bcbb","3","1","2","1","28/11/2025 08:34:00","28/11/2025 08:34:54","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Recuperar valores de KPI de DCI de Sales Insights","a669f139-4b28-409d-822d-03ca3941dde0","3","1","2","1","28/11/2025 08:34:01","28/11/2025 08:34:55","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","SuggestPrimaryForMergeAction","cd2f6668-bdce-45b0-8f55-04a984798c5f","3","1","2","1","28/11/2025 13:05:21","28/11/2025 13:05:53","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Pva.GetMaxDatabaseVersion","64561be1-4ad2-4955-b305-04f4160ebc04","3","1","2","1","27/11/2025 23:02:14","27/11/2025 23:02:44","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","PersonalizationGetEntityProviders","2e1b5580-05ec-4b5d-bce4-055d75023e67","3","1","2","1","28/11/2025 12:30:56","28/11/2025 12:31:23","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Eliminar predicción de Puntuación de clientes potenciales de Sales Insights","6150819c-1d16-4a69-a6ad-056b8d56c66f","3","1","2","1","28/11/2025 09:00:59","28/11/2025 09:01:20","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Sales Insights Get Euclid Consent Status","7d349a38-b4f1-4181-ab96-0599feb05bb3","3","1","2","1","28/11/2025 08:34:02","28/11/2025 08:34:56","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","PowerAutomateProxy","2b1fb43f-26f4-4dce-ac1d-05b12370f4dc","3","1","2","1","27/11/2025 22:28:32","27/11/2025 22:29:31","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","CheckIfQueueInRTQHasValidAssignmentRuleset","3dd52b1e-1d6b-44f2-92c9-05b4df66c99f","3","1","2","1","28/11/2025 09:40:18","28/11/2025 09:40:53","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","GetSalesRowSummary","0bee7c08-f960-4843-beca-0756a7f05a17","3","1","2","1","28/11/2025 06:56:39","28/11/2025 07:03:56","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","ActivateProcesses","b5cd6c50-1457-4c97-a9b7-076ab2dab1ca","3","1","2","1","28/11/2025 03:49:25","26/2/2026 03:43:33","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","PersonalizationGetEventsByName","db9fc458-71d9-4406-be83-09706a3d55d9","3","1","2","1","28/11/2025 12:30:58","28/11/2025 12:31:24","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Sales Insights QueryExchange","aa398fe7-4331-41ba-a71f-0a08b103eedb","3","1","2","1","28/11/2025 08:44:26","28/11/2025 08:45:00","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","GetPoPToken","1df6d926-c86a-4cb8-9ec9-0a26503d2ecc","3","1","2","1","28/11/2025 12:54:50","28/11/2025 12:55:21","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","UpdateInvitationCode","6cf2fe48-d865-4ced-8546-0a78600efefc","0","1","2","1","28/11/2025 04:12:31","28/11/2025 04:12:50","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","RunSolutionCheckerRules","83feb826-8e9f-4dde-bd12-0c36bbd22cd0","3","1","2","1","28/11/2025 03:49:31","26/2/2026 03:43:35","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Train","0ce1ff3a-b965-431c-a46c-0c38edeae088","3","1","2","1","27/11/2025 22:48:44","27/11/2025 22:49:19","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","CheckOrgSettingIsSOPIntegrationEnabled","68e4b1c5-6b1c-490e-83ed-0cb10e0a87fe","3","1","2","1","28/11/2025 06:48:50","28/11/2025 06:48:52","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Sales Insights TrackExchangeActivity","d7dcb71d-83c5-4de9-a41c-0e4b160514f9","3","1","2","1","28/11/2025 08:44:27","28/11/2025 08:45:01","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Acción de diagnóstico del mapa del sitio","1f114181-80a8-4745-a303-0f89088dd7a5","3","1","2","1","28/11/2025 03:49:31","26/2/2026 03:43:37","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Sales Insights fetch premium org status based on siaddon solution installed","0dcffc36-4a75-474b-ae21-10ed1002cf0f","3","1","2","1","28/11/2025 08:33:59","28/11/2025 08:34:54","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","DeleteCalendar","7ee33f1c-fded-4fb7-a419-116752e3d720","3","1","2","1","28/11/2025 03:31:38","28/11/2025 03:31:40","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Execute the Recurring Sales Operation","4fb8fa8e-0d7b-42a6-a369-118f3ce59687","3","1","2","1","28/11/2025 08:33:57","28/11/2025 08:34:52","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Actualizar configuración del cuadro de diálogo Captura automática","62018431-cedb-4b96-957f-1199ed050dc1","3","1","2","1","28/11/2025 08:44:25","28/11/2025 08:44:59","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Recuperar secreto de aplicación de mensajería personalizada","e3d90deb-10c1-40da-b050-11abd677d735","3","1","2","1","15/6/2026 07:02:45","15/6/2026 07:10:04","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","CheckIfQueueInWorkstreamHasAgents","c85ba61b-e8c4-4813-a50b-134220061028","3","1","2","1","28/11/2025 09:40:18","28/11/2025 09:40:53","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Set IsCustomField attribute of Organization.SchedulingEngine","e4ebd1d6-9614-4e92-ace2-13d31ecbd19d","3","1","2","1","28/11/2025 04:49:59","28/11/2025 04:49:59","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Flujo de trabajo Entrenar modelo de IA","5ab877e8-399b-443a-a1d1-14a39083f558","3","1","2","1","28/11/2025 11:18:20","28/11/2025 11:19:05","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Sales Insights CES API Handler","5667270f-10f1-47a9-a5d5-14b7743978ce","3","1","2","1","28/11/2025 08:33:56","28/11/2025 08:34:51","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","OcChannelProviderShouldHaveAllRequiredFieldsRule","5cfbcd77-b569-47e7-be5e-16cbd4ab87d9","3","1","2","1","28/11/2025 10:47:49","28/11/2025 10:56:43","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","instalar","1719ede5-c9f8-4233-8bf8-16f1a535545d","3","1","2","1","27/11/2025 22:28:31","27/11/2025 22:29:31","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Pva.GetDirectLineEndpoint","3a5f2b4d-9355-4b66-844c-1709271720a1","3","1","2","1","27/11/2025 23:02:14","27/11/2025 23:02:43","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","McMcbyValues","41e1aaea-f5ec-4b49-ab92-17a4134105a6","3","1","2","1","28/11/2025 08:52:38","28/11/2025 08:53:20","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","PredictByReference","5a06dceb-68a6-44a9-85a7-1830ebba9e50","3","1","2","1","27/11/2025 22:48:43","27/11/2025 22:49:18","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","OcBotsShouldHaveCapacityRule","6071d2a6-770c-4393-8c97-186c2b743c99","3","1","2","1","28/11/2025 10:47:48","28/11/2025 10:56:42","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","ChartWidgetDataCustomAction","5c04ff5e-8045-4ade-abd6-187e8848e699","3","1","2","1","28/11/2025 11:57:39","5/4/2026 02:22:17","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","IoT - Registrar controlador de acciones","1b06e34e-36a4-4286-a7e8-188eaad1cf5b","3","1","2","1","28/11/2025 05:55:09","28/11/2025 05:56:03","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","CheckIfSLAOwnerIsActiveOrInactive","8ff38f75-fff7-4e9d-9abe-18ad41124c64","3","1","2","1","28/11/2025 06:02:06","28/11/2025 06:02:10","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","AddBotUser","e09ea439-739d-4a21-8845-196be2a962f7","3","1","2","1","28/11/2025 13:20:46","28/11/2025 13:23:12","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","WorkstreamCapacityShouldBeLessThanAgentsRule","b0aa51fd-8d26-4818-ba4e-19cc328e4eed","3","1","2","1","28/11/2025 10:47:56","28/11/2025 10:57:00","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Migración de datos de puntuación predictiva de Sales Insights","9a88c161-93d5-4353-acf1-1a3ae724d0af","3","1","2","1","28/11/2025 08:57:28","28/11/2025 08:58:02","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","MigrateArc","93e288ad-c868-490d-a50a-1a3f87ec3c0e","3","1","2","1","28/11/2025 05:45:25","23/5/2026 08:23:41","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","IoT: obtener estado del modelo interno","ea0e5957-bec5-4f02-a8bc-1b60febf56c8","3","1","2","1","28/11/2025 05:55:05","28/11/2025 05:55:58","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Actualizar configuración de característica de Sales Insights","8cf4b7c0-aeae-47a7-897d-1b7e16f2a865","3","1","2","1","28/11/2025 08:34:04","28/11/2025 08:34:57","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Comentarios de Sales Insights","9430e0a6-07b6-4e7d-9e49-1c4b087344b9","3","1","2","1","28/11/2025 08:33:57","28/11/2025 08:34:52","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Convertir XML heredado al formato FetchXML y viceversa","5bcce885-ead0-4a23-ac15-1c77175ff2d0","3","1","2","1","27/11/2025 23:51:38","27/11/2025 23:51:39","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Sincronizar configuración de la administración del conocimiento (en desuso)","c964bc78-5faf-4c8e-89ae-1cf0bb1c39f2","3","1","2","1","27/11/2025 23:57:23","27/11/2025 23:57:43","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Obtener aptitudes de enjambre","0fc14f2b-a2ca-4f55-814f-1d22297f6e83","3","1","2","1","28/11/2025 10:01:15","28/11/2025 10:02:09","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","UpdateBotVoiceProcessingMode","a4f2e1c8-7b9d-4f5a-9c8e-1d3b6a8e2f47","3","1","2","1","15/6/2026 09:14:47","15/6/2026 09:16:47","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Iniciar aprovisionamiento de RI de Sales Insights","5ffd3df1-9dbf-4061-b8ba-1d3f54ac4989","3","1","2","1","28/11/2025 08:34:04","28/11/2025 08:34:57","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","GetJobStatus","f2ead9b1-3f8a-4d62-bf8b-1da2482b3d6c","3","1","2","1","27/11/2025 22:48:42","27/11/2025 22:49:17","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","AzureBlobStorageEnabled","f339f7fe-b41c-4ec7-a581-1dae9ff97933","3","1","2","1","28/11/2025 04:12:29","28/11/2025 04:12:48","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Flujo de distribución de trabajo de restablecimiento de registros de entidad","2d842527-9d44-49a8-b4e2-1e237e50b51d","3","1","2","1","28/11/2025 10:47:52","28/11/2025 10:56:50","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","CheckForCustomizedOptionSet","156d4112-1493-4806-b8e7-1f1eb5ddfa61","3","1","2","1","28/11/2025 03:49:26","26/2/2026 03:43:40","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","IoT: obtener metadatos de propiedades editables","10d6aa18-700d-4d37-b67f-1fa4d5098a2c","3","1","2","1","28/11/2025 05:55:05","28/11/2025 05:55:57","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","ResourcesAddUpdateAction","bca5a80d-05a5-4888-a906-1fedba23a58d","3","1","2","1","28/11/2025 05:32:08","28/11/2025 05:38:06","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Pva.DeleteBotComponentCollection","ea88e790-33f5-4ede-9cff-21138dd1c495","3","1","2","1","27/11/2025 23:02:13","27/11/2025 23:02:43","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","RecognizeText","c07ca4c6-f591-44a1-8a75-21159b604575","3","1","2","1","27/11/2025 22:48:44","27/11/2025 22:49:18","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","InvokeServiceStoredProc","cf8581d3-8941-483c-ba64-21b809a8f7db","3","1","2","1","28/11/2025 05:41:59","28/11/2025 05:41:59","live_rows_confirmed","dataverse_webapi_workflows"
"2026-06-16T17:57:17-03:00","Flow to check the provisioning or deprovisioning status API for updating unified routing tracker","a8c9f424-fe7b-4958-a0ad-22e59d56dcf8","5","0","1","1","28/11/2025 05:10:52","28/11/2025 05:10:52","live_rows_confirmed","dataverse_webapi_workflows"
