"path","git_status","tracked_kind","class","decision","root_bucket","size_bytes","exists","safe_to_ignore","safe_to_version","owner_gate"
"operativa/archive/legacy-root/20260615/TAXONOMIA_NOMENCLATURA_20260615.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","3333","True","False","False","True"
"operativa/archive/legacy-root/20260615/TODO_20260615.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","1246","True","False","False","True"
"operativa/archive/legacy-root/20260616/20260616-limpieza-repos-findings.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","2411","True","False","False","True"
"operativa/archive/legacy-root/20260616/20260616-limpieza-repos-progress.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","1973","True","False","False","True"
"operativa/archive/legacy-root/20260616/20260616-limpieza-repos-task-plan.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","7651","True","False","False","True"
"operativa/archive/legacy-root/20260616/BINDING_HOME_SESHAT_UI_READY_20260616.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","2608","True","False","False","True"
"operativa/archive/legacy-root/20260616/BUSQUEDA_HISTORIA_CORTE_20260616.json","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","9631","True","False","False","True"
"operativa/archive/legacy-root/20260616/BUSQUEDA_HISTORIA_CORTE_20260616.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","8839","True","False","False","True"
"operativa/archive/legacy-root/20260616/CANON_SEMANTICO_WAVE_ATOMICA_METADATA_20260616.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","1843","True","False","False","True"
"operativa/archive/legacy-root/20260616/DATAVERSE_POWER_PLATFORM_LIVE_INVENTORY_20260616.json","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","272610","True","False","False","True"
"operativa/archive/legacy-root/20260616/DATAVERSE_POWER_PLATFORM_LIVE_SUMMARY_20260616.json","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","5440","True","False","False","True"
"operativa/archive/legacy-root/20260616/DATAVERSE_POWER_PLATFORM_LIVE_SUMMARY_20260616.json.meta.json","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","747","True","False","False","True"
"operativa/archive/legacy-root/20260616/DATAVERSE_PROMOTION_MANIFESTO_SDU_20260616.json","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","1590","True","False","True","False"
"operativa/archive/legacy-root/20260616/HUELLA_ATOMICA_CORTE_PROPOSITO_20260616.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","2952","True","False","False","True"
"operativa/archive/legacy-root/20260616/HUELLA_ATOMICA_SESHAT_HOME_20260616.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","3459","True","False","False","True"
"operativa/archive/legacy-root/20260616/MANDATO_REVISION_AGENTES_20260616.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","1631","True","False","False","True"
"operativa/archive/legacy-root/20260616/MANIFIESTO_SDU_ESCRIBANIA_BITSCH_BORRADOR_20260616.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","10706","True","False","False","True"
"operativa/archive/legacy-root/20260616/MAPA_SGIN_SPGOVERNANCE_SDU_DATAVERSE_WAVE_20260616.csv","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","837","True","False","False","True"
"operativa/archive/legacy-root/20260616/MAPA_SGIN_SPGOVERNANCE_SDU_DATAVERSE_WAVE_20260616.md","??","untracked","CONFIG","VERSIONABLE_CANON","operativa","1756","True","False","True","False"
"operativa/archive/legacy-root/20260616/MATRIZ_HUELLA_AGENTES_MANIFIESTO_SDU_ESCRIBANIA_BITSCH_20260616.csv","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","2374","True","False","False","True"
"operativa/archive/legacy-root/20260616/MATRIZ_HUELLA_AGENTES_WAVE_ATOMICA_METADATA_20260616.csv","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","1798","True","False","False","True"
"operativa/archive/legacy-root/20260616/MATRIZ_PRELIMINAR_DELTAS_CIERRE_TOTAL_20260616.csv","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","33098","True","False","False","True"
"operativa/archive/legacy-root/20260616/MATRIZ_PRELIMINAR_DELTAS_CIERRE_TOTAL_20260616.csv.meta.json","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","717","True","False","False","True"
"operativa/archive/legacy-root/20260616/MATRIZ_PRELIMINAR_DELTAS_CIERRE_TOTAL_20260616.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","5170","True","False","False","True"
"operativa/archive/legacy-root/20260616/MICROSOFT_TENANT_LIVE_SUMMARY_20260616.json","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","902","True","False","False","True"
"operativa/archive/legacy-root/20260616/ORDEN_AGENTES_MANIFIESTO_SDU_ESCRIBANIA_BITSCH_20260616.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","3524","True","False","False","True"
"operativa/archive/legacy-root/20260616/ORDEN_AGENTES_MICROSOFT_PRELIMINAR_20260616.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","2389","True","False","False","True"
"operativa/archive/legacy-root/20260616/ORDEN_BUSQUEDA_HISTORIA_CORTE_20260616.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","1168","True","False","False","True"
"operativa/archive/legacy-root/20260616/ORDEN_DESPACHO_AGENTES_WAVE_ATOMICA_METADATA_20260616.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","3612","True","False","False","True"
"operativa/archive/legacy-root/20260616/ORDEN_PROMOCION_CORTE_PROPOSITO_SHAREPOINT_20260616.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","958","True","False","False","True"
"operativa/archive/legacy-root/20260616/ORDEN_PROMOCION_HUELLA_ATOMICA_TENANT_DATAVERSE_20260616.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","2739","True","False","False","True"
"operativa/archive/legacy-root/20260616/ORDEN_PROMOCION_SESHAT_HOME_SHAREPOINT_20260616.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","1896","True","False","False","True"
"operativa/archive/legacy-root/20260616/ORDEN_SALIDA_CORTE_20260616.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","937","True","False","False","True"
"operativa/archive/legacy-root/20260616/ORDEN_SALIDA_CORTE_20260616_RESULTADOS.json","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","5580","True","False","False","True"
"operativa/archive/legacy-root/20260616/PAC_COPILOT_LIST_HUBDESARROLLO_20260616.txt","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","6596","True","False","False","True"
"operativa/archive/legacy-root/20260616/PAC_SOLUTION_LIST_HUBDESARROLLO_20260616.txt","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","790","True","False","False","True"
"operativa/archive/legacy-root/20260616/PLANNER_TASKS_SANITIZED_COUNTS_20260616.json","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","10258","True","False","False","True"
"operativa/archive/legacy-root/20260616/PLAN_CIERRE_UNIVERSAL_20260616.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","1709","True","False","False","True"
"operativa/archive/legacy-root/20260616/PLAN_PRELIMINAR_MICROSOFT_LIVE_READ_20260616.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","7296","True","False","False","True"
"operativa/archive/legacy-root/20260616/PRELIMINARES_CIERRE_TOTAL_20260616.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","4797","True","False","False","True"
"operativa/archive/legacy-root/20260616/READBACK_CDF_SESHAT_RESTO_CORTE_DELEGATION_20260616.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","1684","True","False","True","False"
"operativa/archive/legacy-root/20260616/READBACK_DATAVERSE_POWER_PLATFORM_TENANT_ESCRIBANIA_BITSCH_20260616.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","7956","True","False","True","False"
"operativa/archive/legacy-root/20260616/READBACK_FAN_IN_AGENTES_WAVE_ATOMICA_METADATA_20260616.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","2103","True","False","True","False"
"operativa/archive/legacy-root/20260616/READBACK_FAN_IN_MANIFIESTO_SDU_ESCRIBANIA_BITSCH_20260616.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","4408","True","False","True","False"
"operativa/archive/legacy-root/20260616/READBACK_MICROSOFT_UNIVERSO_LIVE_20260616.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","7069","True","False","True","False"
"operativa/archive/legacy-root/20260616/READBACK_PROMOCION_CORTE_PROPOSITO_SHAREPOINT_20260616.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","1715","True","False","True","False"
"operativa/archive/legacy-root/20260616/READBACK_PROMOCION_HUELLA_ATOMICA_TENANT_DATAVERSE_20260616.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","2083","True","False","True","False"
"operativa/archive/legacy-root/20260616/READBACK_PROMOCION_SESHAT_HOME_SHAREPOINT_20260616.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","2712","True","False","True","False"
"operativa/archive/legacy-root/20260616/READBACK_SGIN_COMPONENT_CANDIDATE_COUNT_20260616.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","2356","True","False","True","False"
"operativa/archive/legacy-root/20260616/READBACK_SGIN_DATAVERSE_POWER_PLATFORM_CROSSWALK_20260616.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","3325","True","False","True","False"
"operativa/archive/legacy-root/20260616/READBACK_SGIN_OBSERVED_READ_ONLY_20260616.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","2769","True","False","True","False"
"operativa/archive/legacy-root/20260616/READBACK_SGIN_OWN_GOVERNANCE_LINK_20260616.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","1946","True","False","True","False"
"operativa/archive/legacy-root/20260616/READBACK_SPGOVERNANCE_COMPONENT_DISAMBIGUATION_20260616.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","1880","True","False","True","False"
"operativa/archive/legacy-root/20260616/REPORTE_AGENTES_LIVE_20260616.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","2569","True","False","False","True"
"operativa/archive/legacy-root/20260616/RESPUESTA_CORTA_CORTE_20260616.json","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","5298","True","False","False","True"
"operativa/archive/legacy-root/20260616/RESPUESTA_CORTA_CORTE_20260616.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","4523","True","False","False","True"
"operativa/archive/legacy-root/20260616/REVISION_AGENTES_LIVE_20260616.json","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","10697","True","False","False","True"
"operativa/archive/legacy-root/20260616/REVISION_AGENTES_LIVE_6_20260616.json","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","4683","True","False","False","True"
"operativa/archive/legacy-root/20260616/SGIN_DRIVE_ROOT_CHILDREN_SUMMARY_20260616.json","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","515","True","False","False","True"
"operativa/archive/legacy-root/20260616/SGIN_GROUP_SITE_DRIVE_PLAN_PROBES_20260616.json","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","3693","True","False","False","True"
"operativa/archive/legacy-root/20260616/SHAREPOINT_CORTE_PROPOSITO_PROMOTION_20260616.json","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","1401","True","False","False","True"
"operativa/archive/legacy-root/20260616/SHAREPOINT_SESHAT_HOME_PROMOTION_20260616.json","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","1810","True","False","False","True"
"operativa/archive/legacy-root/20260616/WAVE_ATOMICA_REPOS_20260616.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","9600","True","False","False","True"
"operativa/archive/legacy-root/20260617/AB_CANON_CONTEXT_PR_MATRIX_20260617.csv","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","1227","True","False","True","False"
"operativa/archive/legacy-root/20260617/BINDING_UI_SESHAT_HOME_ATOMOS_20260617.json","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","1924","True","False","False","True"
"operativa/archive/legacy-root/20260617/BINDING_UI_SESHAT_HOME_ATOMOS_20260617.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","2411","True","False","False","True"
"operativa/archive/legacy-root/20260617/CDF_CONTEXT_EVIDENCE_SPLIT_20260617.csv","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","364","True","False","False","True"
"operativa/archive/legacy-root/20260617/CLOUD_DATAVERSE_PREFLIGHT_20260617.csv","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","777","True","False","False","True"
"operativa/archive/legacy-root/20260617/CLOUD_DATAVERSE_PREFLIGHT_20260617.csv.meta.json","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","704","True","False","False","True"
"operativa/archive/legacy-root/20260617/CODEX_CLOUD_SDK_LAUNCH_20260617.csv","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","1014","True","False","False","True"
"operativa/archive/legacy-root/20260617/CODEX_CLOUD_SMOKE_TASK_20260617.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","1735","True","False","False","True"
"operativa/archive/legacy-root/20260617/CRONOLOGIA_MAESTRA_20260617.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","11036","True","False","False","True"
"operativa/archive/legacy-root/20260617/DATAVERSE_PROMOTION_BINDING_UI_SESHAT_HOME_ATOMOS_20260617.json","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","2078","True","False","False","True"
"operativa/archive/legacy-root/20260617/DATAVERSE_PROMOTION_INDICE_CORTE_AGENTES_20260617.json","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","2035","True","False","True","False"
"operativa/archive/legacy-root/20260617/DATAVERSE_REHIDRATACION_LIVE_READ_20260617.json","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","6609","True","False","False","True"
"operativa/archive/legacy-root/20260617/FAN_IN_AGENTES_MAXIMO_ESTADO_REAL_20260617.csv","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","1581","True","False","False","True"
"operativa/archive/legacy-root/20260617/MATRIZ_DECISION_MUTACIONES_5_PLUS_1_20260617.csv","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","2150","True","False","False","True"
"operativa/archive/legacy-root/20260617/MATRIZ_PLAN_MAESTRO_ATOMICO_20260617.csv","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","8623","True","False","False","True"
"operativa/archive/legacy-root/20260617/MATRIZ_PLAN_MAESTRO_ATOMICO_20260617.csv.meta.json","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","697","True","False","False","True"
"operativa/archive/legacy-root/20260617/MAXIMO_ESTADO_REAL_SUPERFICIES_20260617.csv","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","3462","True","False","False","True"
"operativa/archive/legacy-root/20260617/MICROSOFT_SGIN_HITOS_CONSOLIDATION_20260617.csv","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","2599","True","False","False","True"
"operativa/archive/legacy-root/20260617/ORDEN_CORTE_WORKBENCH_COMPLETION_20260617.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","1200","True","False","False","True"
"operativa/archive/legacy-root/20260617/PAQUETES_ROUTER_AGENTS_CODEX_CLOUD_20260617.csv","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","2870","True","False","False","True"
"operativa/archive/legacy-root/20260617/PENDIENTES_HOY_20260617.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","6739","True","False","False","True"
"operativa/archive/legacy-root/20260617/PENDIENTES_NORMALIZADOS_POST_PAQUETES_ROUTER_CLOUD_20260617.csv","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","3451","True","False","False","True"
"operativa/archive/legacy-root/20260617/PLAN_MAESTRO_ATOMICO_TENANT_DATAVERSE_CODEX_CLOUD_20260617.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","18243","True","False","False","True"
"operativa/archive/legacy-root/20260617/READBACK_AB_CANON_CONTEXT_CLOSE_DECISION_20260617.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","2945","True","False","True","False"
"operativa/archive/legacy-root/20260617/READBACK_BINDING_UI_SESHAT_HOME_ATOMOS_20260617.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","2040","True","False","True","False"
"operativa/archive/legacy-root/20260617/READBACK_CDF_CONTEXT_EVIDENCE_SPLIT_20260617.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","2295","True","False","True","False"
"operativa/archive/legacy-root/20260617/READBACK_CDF_LANE_B_CORTE_AGENT_INDEX_TARGET_20260617.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","1841","True","False","True","False"
"operativa/archive/legacy-root/20260617/READBACK_CIERRE_PESO_REDUCIDO_20260617.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","1548","True","False","True","False"
"operativa/archive/legacy-root/20260617/READBACK_CLOUD_DATAVERSE_PREFLIGHT_20260617.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","3087","True","False","True","False"
"operativa/archive/legacy-root/20260617/READBACK_CODEX_CLOUD_BRIDGE_20260617.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","812","True","False","True","False"
"operativa/archive/legacy-root/20260617/READBACK_CODEX_CLOUD_SDK_LAUNCH_20260617.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","3453","True","False","True","False"
"operativa/archive/legacy-root/20260617/READBACK_CODEX_GLOBAL_STATE_REFRESH_BROWSER_20260617.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","2881","True","False","True","False"
"operativa/archive/legacy-root/20260617/READBACK_DATAVERSE_POINTER_BINDING_UI_SESHAT_HOME_ATOMOS_20260617.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","2105","True","False","True","False"
"operativa/archive/legacy-root/20260617/READBACK_DATAVERSE_POINTER_INDICE_CORTE_AGENTES_20260617.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","1925","True","False","True","False"
"operativa/archive/legacy-root/20260617/READBACK_FAN_IN_CORTE_WORKBENCH_COMPLETION_20260617.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","2501","True","False","True","False"
"operativa/archive/legacy-root/20260617/READBACK_MAXIMO_ESTADO_REAL_SUPERFICIES_20260617.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","5128","True","False","True","False"
"operativa/archive/legacy-root/20260617/READBACK_MICROSOFT_SGIN_HITOS_DOCUMENTAL_20260617.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","3513","True","False","True","False"
"operativa/archive/legacy-root/20260617/READBACK_NORMALIZACION_PENDIENTES_POST_PAQUETES_ROUTER_CLOUD_20260617.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","2153","True","False","True","False"
"operativa/archive/legacy-root/20260617/READBACK_ORDEN_AGENTES_SDU_20260617.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","2464","True","False","True","False"
"operativa/archive/legacy-root/20260617/READBACK_PAQUETES_ROUTER_AGENTS_CODEX_CLOUD_20260617.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","5108","True","False","True","False"
"operativa/archive/legacy-root/20260617/READBACK_PUBLICACION_INDICE_CORTE_AGENTES_SHAREPOINT_20260617.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","1866","True","False","True","False"
"operativa/archive/legacy-root/20260617/READBACK_REHIDRATACION_DATAVERSE_DESDE_PAQUETES_20260617.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","3536","True","False","True","False"
"operativa/archive/legacy-root/20260617/READBACK_REVISION_CORTE_PLAN_MAESTRO_ATOMICO_20260617.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","3744","True","False","True","False"
"operativa/archive/legacy-root/20260617/READBACK_ROOT_REPOS_AGENTS_CODEX_REVIEW_20260617.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","2699","True","False","True","False"
"operativa/archive/legacy-root/20260617/READBACK_RUNTIME_README_BATCH_20260617.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","2950","True","False","True","False"
"operativa/archive/legacy-root/20260617/READBACK_SESHAT_SGIN_AMBIGUOUS_CONTENT_20260617.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","3633","True","False","True","False"
"operativa/archive/legacy-root/20260617/READBACK_THREAD_ARCHITECTURE_5_PLUS_1_20260617.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","1843","True","False","True","False"
"operativa/archive/legacy-root/20260617/READBACK_THREAD_FAN_IN_FINAL_5_PLUS_1_20260617.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","2400","True","False","True","False"
"operativa/archive/legacy-root/20260617/READBACK_THREAD_FAN_IN_SNAPSHOT_5_PLUS_1_20260617.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","1785","True","False","True","False"
"operativa/archive/legacy-root/20260617/READBACK_THREAD_LIVE_DISPATCH_5_PLUS_1_20260617.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","2793","True","False","True","False"
"operativa/archive/legacy-root/20260617/READBACK_W1_REPOS_DIRTY_TRIAGE_20260617.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","3318","True","False","True","False"
"operativa/archive/legacy-root/20260617/REHIDRATACION_DATAVERSE_DESDE_PAQUETES_20260617.csv","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","1779","True","False","False","True"
"operativa/archive/legacy-root/20260617/ROOT_REPOS_AGENTS_CODEX_REVIEW_20260617.csv","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","400","True","False","False","True"
"operativa/archive/legacy-root/20260617/RUNTIME_README_BATCH_PR_MATRIX_20260617.csv","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","2750","True","False","True","False"
"operativa/archive/legacy-root/20260617/SESHAT_SGIN_AMBIGUOUS_CONTENT_CLASSIFICATION_20260617.csv","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","2311","True","False","False","True"
"operativa/archive/legacy-root/20260617/SESHAT_SGIN_AMBIGUOUS_CONTENT_CLASSIFICATION_20260617.csv.meta.json","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","740","True","False","False","True"
"operativa/archive/legacy-root/20260617/THREAD_ARCHITECTURE_5_PLUS_1_20260617.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","2147","True","False","False","True"
"operativa/archive/legacy-root/20260617/THREAD_CREATION_QUEUE_5_PLUS_1_20260617.csv","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","2183","True","False","False","True"
"operativa/archive/legacy-root/20260617/THREAD_FAN_IN_FINAL_5_PLUS_1_20260617.csv","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","2236","True","False","False","True"
"operativa/archive/legacy-root/20260617/THREAD_FAN_IN_SNAPSHOT_5_PLUS_1_20260617.csv","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","1998","True","False","False","True"
"operativa/archive/legacy-root/20260617/THREAD_LIVE_DISPATCH_5_PLUS_1_20260617.csv","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","2047","True","False","False","True"
"operativa/archive/legacy-root/20260617/VERSIONADO_DOCUMENTAL_LOCAL_20260617.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","1030","True","False","False","True"
"operativa/archive/legacy-root/20260618/ACTA_DIA_CORTE_EJECUTORA_20260618.md","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","4041","True","False","False","True"
"operativa/archive/legacy-root/20260618/BRANCH_ORGANIZATION_20260618.csv","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","1142","True","False","False","True"
"operativa/archive/legacy-root/20260618/BRANCH_ORGANIZATION_20260618.csv.meta.json","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","677","True","False","False","True"
"operativa/archive/legacy-root/20260618/DATAVERSE_LIVE_ROWS_CONSUMER_SELECTED_20260618.csv","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","908","True","False","False","True"
"operativa/archive/legacy-root/20260618/DATAVERSE_WORKBOOK_BINDING_20260618.csv","??","untracked","UNKNOWN_REVIEW","BLOCKED_NEEDS_OWNER","operativa","787","True","False","False","True"
"operativa/archive/legacy-root/20260618/READBACK_BRANCH_ORGANIZATION_20260618.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","984","True","False","True","False"
"operativa/archive/legacy-root/20260618/READBACK_CONTROL_CONFIG_CODEX_20260618.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","867","True","False","True","False"
"operativa/archive/legacy-root/20260618/READBACK_DATAVERSE_LIVE_ROWS_CONSUMER_SELECTED_20260618.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","3150","True","False","True","False"
"operativa/archive/legacy-root/20260618/READBACK_DATAVERSE_WORKBOOK_BINDING_20260618.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","3677","True","False","True","False"
"operativa/archive/legacy-root/20260618/READBACK_RECONCILIACION_DIA_ANTERIOR_20260618.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","1689","True","False","True","False"
"operativa/archive/legacy-root/20260618/READBACK_VERSIONADO_CARPETAS_USADAS_20260618.md","??","untracked","EVIDENCE","VERSIONABLE_READBACK","operativa","1117","True","False","True","False"
